powerInW,timeInMinutes
167.0,0
62.33,1
96.56,2
45.11,3
98.5,4
118.89,5
84.33,6
102.0,7
1698.44,8
1973.25,9
1939.11,10
1916.11,11
1972.67,12
1972.0,13
1972.0,14
1935.33,15
1218.67,16
1084.67,17
1033.56,18
255.75,19
182.78,20
150.67,21
177.0,22
1361.44,23
570.12,24
1531.89,25
140.56,26
76.56,27
107.62,28
143.11,29
139.11,30
159.33,31
217.0,32
171.5,33
86.0,34
46.0,35
41.44,36
116.0,37
116.0,38
116.0,39
85.89,40
59.4,41
49.67,42
78.25,43
133.56,44
97.56,45
117.0,46
117.0,47
125.0,48
95.89,49
80.44,50
46.89,51
42.12,52
119.89,53
165.56,54
85.8,55
81.44,56
117.62,57
117.0,58
56.89,59
61.89,60
78.22,61
116.5,62
152.56,63
36.33,64
194.67,65
220.12,66
216.11,67
435.78,68
194.0,69
22.75,70
29.33,71
