powerInW,timeInMinutes
73.75,0
79.6,1
106.5,2
57.8,3
105.0,4
102.1,5
147.3,6
95.7,7
147.7,8
1592.7,9
1741.1,10
1846.9,11
1768.5,12
1829.78,13
1792.5,14
1791.7,15
1843.2,16
1796.6,17
950.4,18
97.7,19
111.2,20
94.4,21
151.5,22
89.88,23
76.0,24
49.3,25
51.6,26
84.6,27
60.1,28
87.44,29
77.5,30
90.8,31
63.4,32
64.6,33
76.1,34
123.9,35
117.4,36
73.1,37
48.5,38
117.4,39
49.0,40
100.4,41
33.9,42
55.78,43
97.4,44
183.12,45
82.0,46
99.9,47
151.3,48
108.8,49
57.2,50
47.3,51
39.3,52
41.2,53
112.9,54
192.6,55
102.1,56
128.0,57
231.2,58
231.6,59
394.6,60
300.8,61
34.38,62
