powerInW,timeInMinutes
51.38,0
42.33,1
41.75,2
171.8,3
56.4,4
67.22,5
138.78,6
60.5,7
100.6,8
1217.5,9
1911.2,10
1950.8,11
1914.3,12
1931.0,13
1946.4,14
1912.2,15
1931.22,16
1955.1,17
1879.6,18
368.44,19
108.3,20
85.4,21
127.0,22
85.1,23
101.7,24
82.29,25
100.38,26
66.6,27
117.91,28
77.0,29
59.1,30
71.8,31
72.2,32
142.22,33
122.4,34
32.78,35
82.1,36
90.22,37
104.86,38
107.75,39
167.5,40
65.6,41
94.5,42
177.8,43
148.67,44
120.56,45
98.4,46
101.0,47
70.2,48
61.7,49
92.78,50
180.89,51
92.25,52
174.0,53
228.88,54
227.3,55
351.1,56
320.5,57
26.0,58
40.14,59
