powerInW,timeInMinutes
45.0,0
41.0,1
48.0,2
73.0,3
64.0,4
57.0,5
69.0,6
59.0,7
2096.0,8
2085.0,9
89.0,10
2096.0,11
2091.0,12
2094.0,13
2074.0,14
2082.0,15
2043.0,16
2086.0,17
2072.0,18
90.0,19
2053.0,20
81.0,21
2127.0,22
85.0,23
92.0,24
64.0,25
65.0,26
2132.0,27
91.0,28
75.0,29
80.0,30
62.0,31
90.0,32
68.0,33
87.0,34
79.0,35
63.0,36
89.0,37
82.0,38
66.0,39
96.0,40
74.0,41
91.0,42
79.0,43
90.0,44
830.0,45
98.0,46
76.0,47
85.0,48
67.0,49
91.0,50
68.0,51
86.0,52
65.0,53
86.0,54
62.0,55
95.0,56
67.0,57
95.0,58
65.0,59
88.0,60
69.0,61
84.0,62
97.0,63
72.0,64
88.0,65
65.0,66
92.0,67
70.0,68
67.0,69
96.0,70
70.0,71
90.0,72
64.0,73
94.0,74
67.0,75
67.0,76
66.0,77
91.0,78
70.0,79
71.0,80
87.0,81
72.0,82
94.0,83
88.0,84
135.0,85
57.0,86
134.0,87
204.0,88
167.0,89
19.0,90
19.0,91
62.0,92
96.0,93
63.0,94
88.0,95
60.0,96
69.0,97
53.0,98
150.0,99
168.0,100
107.0,101
20.0,102
20.0,103
94.0,104
60.0,105
76.0,106
92.0,107
71.0,108
46.0,109
59.0,110
168.0,111
165.0,112
28.0,113
26.0,114
71.0,115
98.0,116
95.0,117
94.0,118
70.0,119
112.0,120
47.0,121
157.0,122
212.0,123
209.0,124
279.0,125
251.0,126
23.0,127
38.0,128
33.0,129
