powerInW,timeInMinutes
2089.0,0
2110.0,1
2087.0,2
2103.0,3
2079.0,4
2120.0,5
2157.0,6
2154.0,7
2154.0,8
2154.0,9
2154.0,10
2137.0,11
2128.0,12
2154.0,13
2154.0,14
2154.0,15
2154.0,16
2154.0,17
2154.0,18
2154.0,19
2154.0,20
2109.0,21
2097.0,22
2180.0,23
2108.0,24
2108.0,25
2108.0,26
2108.0,27
2108.0,28
2112.0,29
2104.0,30
2113.0,31
2111.0,32
2126.0,33
2126.0,34
2126.0,35
2126.0,36
2126.0,37
2126.0,38
2126.0,39
2126.0,40
2151.0,41
91.0,42
2158.0,43
80.0,44
2192.0,45
143.0,46
68.0,47
86.0,48
91.0,49
93.0,50
2106.0,51
88.0,52
85.0,53
67.0,54
89.0,55
89.0,56
89.0,57
89.0,58
89.0,59
86.0,60
86.0,61
86.0,62
86.0,63
86.0,64
90.0,65
2088.0,66
85.0,67
86.0,68
92.0,69
99.0,70
99.0,71
99.0,72
99.0,73
104.0,74
2129.0,75
102.0,76
102.0,77
102.0,78
102.0,79
102.0,80
86.0,81
93.0,82
92.0,83
124.0,84
62.0,85
111.0,86
92.0,87
80.0,88
90.0,89
99.0,90
92.0,91
122.0,92
82.0,93
102.0,94
102.0,95
102.0,96
102.0,97
93.0,98
93.0,99
81.0,100
95.0,101
94.0,102
132.0,103
132.0,104
132.0,105
132.0,106
180.0,107
180.0,108
180.0,109
180.0,110
227.0,111
402.0,112
304.0,113
89.0,114
21.0,115
21.0,116
21.0,117
143.0,118
98.0,119
103.0,120
110.0,121
140.0,122
101.0,123
120.0,124
120.0,125
120.0,126
120.0,127
48.0,128
47.0,129
23.0,130
281.0,131
281.0,132
281.0,133
281.0,134
281.0,135
281.0,136
281.0,137
281.0,138
110.0,139
126.0,140
116.0,141
134.0,142
135.0,143
15.0,144
15.0,145
15.0,146
15.0,147
99.0,148
79.0,149
68.0,150
83.0,151
83.0,152
83.0,153
83.0,154
83.0,155
757.0,156
1006.0,157
1006.0,158
1006.0,159
1006.0,160
1006.0,161
135.0,162
120.0,163
134.0,164
126.0,165
145.0,166
145.0,167
145.0,168
145.0,169
151.0,170
169.0,171
119.0,172
119.0,173
119.0,174
119.0,175
119.0,176
119.0,177
119.0,178
119.0,179
119.0,180
119.0,181
119.0,182
440.0,183
415.0,184
429.0,185
420.0,186
406.0,187
406.0,188
406.0,189
406.0,190
