powerInW,timeInMinutes
58.0,0
49.0,1
112.0,2
56.0,3
79.0,4
57.0,5
74.0,6
65.0,7
2162.0,8
2082.0,9
2175.0,10
2149.0,11
2155.0,12
2138.0,13
2158.0,14
2137.0,15
2159.0,16
2155.0,17
2174.0,18
2151.0,19
2177.0,20
2153.0,21
2171.0,22
2197.0,23
2149.0,24
2166.0,25
2159.0,26
2173.0,27
2158.0,28
2168.0,29
102.0,30
2186.0,31
2153.0,32
100.0,33
73.0,34
2149.0,35
71.0,36
98.0,37
72.0,38
95.0,39
73.0,40
109.0,41
73.0,42
103.0,43
75.0,44
2151.0,45
75.0,46
100.0,47
80.0,48
106.0,49
95.0,50
102.0,51
80.0,52
110.0,53
80.0,54
93.0,55
2093.0,56
73.0,57
74.0,58
84.0,59
77.0,60
76.0,61
108.0,62
92.0,63
105.0,64
84.0,65
104.0,66
79.0,67
2135.0,68
77.0,69
111.0,70
73.0,71
106.0,72
82.0,73
107.0,74
74.0,75
108.0,76
107.0,77
79.0,78
113.0,79
112.0,80
80.0,81
109.0,82
77.0,83
103.0,84
133.0,85
134.0,86
190.0,87
163.0,88
21.0,89
21.0,90
160.0,91
73.0,92
68.0,93
100.0,94
76.0,95
94.0,96
60.0,97
132.0,98
178.0,99
153.0,100
20.0,101
20.0,102
127.0,103
93.0,104
87.0,105
84.0,106
88.0,107
62.0,108
59.0,109
159.0,110
163.0,111
26.0,112
26.0,113
104.0,114
78.0,115
95.0,116
72.0,117
101.0,118
145.0,119
115.0,120
126.0,121
190.0,122
190.0,123
268.0,124
265.0,125
133.0,126
32.0,127
32.0,128
