powerInW,timeInMinutes
1657.0,0
1601.0,1
1601.0,2
1601.0,3
1601.0,4
1601.0,5
1600.0,6
1599.0,7
1603.0,8
1598.0,9
1584.0,10
1597.0,11
1579.0,12
1576.0,13
1566.0,14
1585.0,15
1572.0,16
1574.0,17
1579.0,18
59.0,19
1568.0,20
1568.0,21
1568.0,22
1568.0,23
1568.0,24
1567.0,25
1577.0,26
1584.0,27
1584.0,28
1584.0,29
1584.0,30
1584.0,31
1584.0,32
1584.0,33
1596.0,34
1602.0,35
1589.0,36
1585.0,37
1587.0,38
1583.0,39
1572.0,40
1572.0,41
1572.0,42
1572.0,43
1575.0,44
1579.0,45
1569.0,46
1582.0,47
1587.0,48
1598.0,49
1590.0,50
1588.0,51
1588.0,52
1588.0,53
1588.0,54
1588.0,55
