powerInW,timeInMinutes
1601.0,0
1574.0,1
1591.0,2
1595.0,3
1591.0,4
1593.0,5
1591.0,6
1587.0,7
1594.0,8
1599.0,9
1604.0,10
1600.0,11
1638.0,12
1634.0,13
1593.0,14
1593.0,15
1591.0,16
1578.0,17
1584.0,18
1573.0,19
1579.0,20
1584.0,21
59.0,22
1570.0,23
1577.0,24
59.0,25
59.0,26
1564.0,27
1575.0,28
1576.0,29
1578.0,30
59.0,31
1579.0,32
1596.0,33
59.0,34
1010.0,35
1558.0,36
1568.0,37
59.0,38
1571.0,39
1567.0,40
58.0,41
1576.0,42
1532.0,43
57.0,44
1380.0,45
1542.0,46
58.0,47
59.0,48
1574.0,49
1535.0,50
58.0,51
