powerInW,timeInMinutes
36.0,0
27.6,1
26.0,2
26.09,3
27.6,4
27.9,5
26.0,6
33.9,7
26.8,8
27.7,9
24.0,10
26.5,11
25.8,12
24.8,13
34.0,14
23.4,15
23.8,16
24.5,17
27.7,18
31.2,19
24.33,20
23.27,21
36.6,22
36.8,23
25.2,24
24.1,25
24.3,26
27.3,27
25.2,28
25.2,29
25.2,30
27.6,31
27.8,32
24.9,33
26.0,34
26.2,35
24.8,36
26.4,37
27.6,38
32.2,39
33.5,40
27.5,41
32.9,42
37.0,43
26.4,44
27.3,45
25.3,46
25.0,47
25.8,48
26.5,49
25.1,50
25.8,51
26.2,52
31.1,53
27.1,54
25.0,55
35.4,56
36.8,57
35.7,58
26.0,59
25.7,60
24.25,61
