powerInW,timeInMinutes
31.78,0
29.1,1
23.8,2
26.6,3
26.1,4
26.56,5
29.78,6
27.3,7
26.2,8
25.3,9
25.3,10
27.3,11
26.3,12
26.1,13
25.89,14
25.7,15
24.89,16
25.4,17
24.88,18
25.7,19
26.1,20
26.5,21
25.5,22
26.2,23
26.2,24
25.9,25
26.3,26
25.2,27
25.7,28
25.9,29
27.7,30
25.5,31
25.6,32
26.38,33
27.0,34
26.0,35
25.6,36
25.3,37
26.14,38
25.14,39
25.3,40
26.3,41
25.8,42
25.6,43
25.8,44
25.2,45
25.38,46
25.1,47
26.1,48
25.9,49
25.7,50
25.8,51
25.8,52
25.1,53
25.5,54
25.5,55
25.3,56
25.3,57
26.4,58
25.67,59
26.56,60
27.1,61
28.3,62
25.9,63
25.6,64
25.7,65
26.6,66
25.5,67
25.9,68
26.0,69
25.6,70
25.4,71
22.9,72
26.6,73
25.5,74
25.6,75
24.78,76
