powerInW,timeInMinutes
25.0,0
73.0,1
2247.0,2
2182.0,3
2197.0,4
2178.0,5
2177.0,6
2179.0,7
2193.0,8
2191.0,9
2172.0,10
2181.0,11
2177.0,12
2192.0,13
2192.0,14
61.0,15
69.0,16
60.0,17
78.0,18
24.0,19
155.0,20
2164.0,21
2167.0,22
2163.0,23
2142.0,24
2156.0,25
2129.0,26
70.0,27
85.0,28
80.0,29
82.0,30
84.0,31
69.0,32
65.0,33
67.0,34
65.0,35
69.0,36
68.0,37
69.0,38
2151.0,39
2139.0,40
2133.0,41
2147.0,42
2148.0,43
2152.0,44
2154.0,45
2158.0,46
2134.0,47
69.0,48
67.0,49
70.0,50
67.0,51
70.0,52
85.0,53
70.0,54
79.0,55
86.0,56
69.0,57
85.0,58
71.0,59
69.0,60
85.0,61
68.0,62
66.0,63
85.0,64
65.0,65
73.0,66
65.0,67
75.0,68
86.0,69
68.0,70
80.0,71
65.0,72
71.0,73
68.0,74
65.0,75
77.0,76
84.0,77
68.0,78
67.0,79
67.0,80
67.0,81
67.0,82
65.0,83
68.0,84
72.0,85
65.0,86
77.0,87
76.0,88
142.0,89
0.0,90
76.0,91
75.0,92
67.0,93
60.0,94
67.0,95
60.0,96
0.0,97
11.0,98
60.0,99
67.0,100
60.0,101
67.0,102
60.0,103
24.0,104
26.0,105
78.0,106
2122.0,107
2126.0,108
2134.0,109
2135.0,110
2135.0,111
2135.0,112
2135.0,113
2135.0,114
2135.0,115
2135.0,116
2135.0,117
2116.0,118
2115.0,119
2109.0,120
2126.0,121
2110.0,122
2117.0,123
2101.0,124
0.0,125
0.0,126
0.0,127
26.0,128
