powerInW,timeInMinutes
75.0,0
2266.0,1
2210.0,2
2163.0,3
2139.0,4
2147.0,5
2130.0,6
2188.0,7
2190.0,8
2194.0,9
2133.0,10
2192.0,11
69.0,12
86.0,13
69.0,14
85.0,15
81.0,16
26.0,17
24.0,18
78.0,19
2131.0,20
2129.0,21
2110.0,22
2129.0,23
2138.0,24
589.0,25
67.0,26
65.0,27
67.0,28
67.0,29
67.0,30
67.0,31
67.0,32
81.0,33
75.0,34
67.0,35
68.0,36
2112.0,37
2120.0,38
2113.0,39
2104.0,40
2115.0,41
2103.0,42
2105.0,43
2093.0,44
2094.0,45
2094.0,46
64.0,47
66.0,48
65.0,49
66.0,50
65.0,51
69.0,52
66.0,53
65.0,54
66.0,55
65.0,56
65.0,57
67.0,58
65.0,59
67.0,60
65.0,61
66.0,62
66.0,63
66.0,64
66.0,65
66.0,66
64.0,67
67.0,68
65.0,69
67.0,70
65.0,71
67.0,72
65.0,73
67.0,74
84.0,75
67.0,76
67.0,77
67.0,78
67.0,79
67.0,80
67.0,81
66.0,82
67.0,83
65.0,84
67.0,85
65.0,86
32.0,87
25.0,88
11.0,89
70.0,90
67.0,91
61.0,92
72.0,93
83.0,94
31.0,95
25.0,96
61.0,97
82.0,98
67.0,99
61.0,100
67.0,101
24.0,102
25.0,103
173.0,104
2159.0,105
2171.0,106
2152.0,107
2164.0,108
2145.0,109
2135.0,110
2140.0,111
2149.0,112
2162.0,113
2152.0,114
2149.0,115
2140.0,116
2128.0,117
2134.0,118
2141.0,119
2138.0,120
2133.0,121
2113.0,122
60.0,123
0.0,124
0.0,125
31.0,126
