powerInW,timeInMinutes
73.0,0
72.0,1
63.0,2
72.0,3
63.0,4
72.0,5
63.0,6
72.0,7
63.0,8
72.0,9
63.0,10
72.0,11
74.0,12
72.0,13
84.0,14
155.0,15
24.0,16
189.0,17
2234.0,18
2221.0,19
2207.0,20
2200.0,21
2194.0,22
2170.0,23
2162.0,24
2159.0,25
2173.0,26
2189.0,27
2190.0,28
85.0,29
89.0,30
80.0,31
88.0,32
89.0,33
82.0,34
89.0,35
78.0,36
86.0,37
88.0,38
79.0,39
88.0,40
89.0,41
82.0,42
72.0,43
74.0,44
71.0,45
68.0,46
71.0,47
68.0,48
71.0,49
67.0,50
70.0,51
68.0,52
72.0,53
69.0,54
72.0,55
69.0,56
72.0,57
70.0,58
72.0,59
89.0,60
73.0,61
86.0,62
88.0,63
82.0,64
89.0,65
72.0,66
89.0,67
88.0,68
84.0,69
87.0,70
88.0,71
82.0,72
89.0,73
72.0,74
89.0,75
72.0,76
69.0,77
72.0,78
68.0,79
163.0,80
42.0,81
39.0,82
26.0,83
170.0,84
70.0,85
72.0,86
70.0,87
82.0,88
73.0,89
32.0,90
26.0,91
2262.0,92
2210.0,93
2212.0,94
2214.0,95
2210.0,96
2204.0,97
2178.0,98
2215.0,99
2221.0,100
2185.0,101
2181.0,102
2166.0,103
2156.0,104
2156.0,105
2145.0,106
2182.0,107
2175.0,108
0.0,109
0.0,110
0.0,111
32.0,112
26.0,113
