powerInW,timeInMinutes
320.0,0
320.0,1
320.0,2
320.0,3
320.0,4
320.0,5
320.0,6
320.0,7
320.0,8
320.0,9
320.0,10
320.0,11
320.0,12
320.0,13
320.0,14
320.0,15
320.0,16
320.0,17
320.0,18
320.0,19
320.0,20
320.0,21
320.0,22
320.0,23
360.0,24
360.0,25
360.0,26
360.0,27
360.0,28
360.0,29
360.0,30
360.0,31
360.0,32
360.0,33
360.0,34
360.0,35
360.0,36
360.0,37
360.0,38
360.0,39
360.0,40
360.0,41
360.0,42
360.0,43
360.0,44
260.0,45
260.0,46
260.0,47
260.0,48
260.0,49
260.0,50
260.0,51
260.0,52
260.0,53
260.0,54
260.0,55
290.0,56
290.0,57
290.0,58
290.0,59
290.0,60
290.0,61
260.0,62
260.0,63
260.0,64
260.0,65
260.0,66
260.0,67
260.0,68
260.0,69
260.0,70
260.0,71
260.0,72
260.0,73
260.0,74
260.0,75
260.0,76
260.0,77
260.0,78
260.0,79
260.0,80
260.0,81
260.0,82
260.0,83
260.0,84
260.0,85
260.0,86
260.0,87
260.0,88
260.0,89
260.0,90
260.0,91
260.0,92
260.0,93
260.0,94
260.0,95
260.0,96
290.0,97
290.0,98
290.0,99
290.0,100
290.0,101
290.0,102
290.0,103
290.0,104
290.0,105
290.0,106
290.0,107
290.0,108
290.0,109
290.0,110
290.0,111
290.0,112
290.0,113
290.0,114
260.0,115
260.0,116
260.0,117
260.0,118
260.0,119
260.0,120
260.0,121
260.0,122
260.0,123
260.0,124
260.0,125
260.0,126
260.0,127
200.0,128
200.0,129
200.0,130
200.0,131
200.0,132
200.0,133
200.0,134
200.0,135
200.0,136
200.0,137
200.0,138
200.0,139
200.0,140
200.0,141
200.0,142
200.0,143
200.0,144
200.0,145
200.0,146
200.0,147
200.0,148
200.0,149
200.0,150
200.0,151
200.0,152
200.0,153
200.0,154
200.0,155
200.0,156
200.0,157
200.0,158
200.0,159
200.0,160
200.0,161
200.0,162
200.0,163
200.0,164
200.0,165
200.0,166
200.0,167
200.0,168
200.0,169
200.0,170
200.0,171
200.0,172
200.0,173
200.0,174
200.0,175
200.0,176
200.0,177
200.0,178
200.0,179
200.0,180
200.0,181
200.0,182
200.0,183
200.0,184
200.0,185
200.0,186
200.0,187
200.0,188
200.0,189
200.0,190
200.0,191
200.0,192
200.0,193
200.0,194
200.0,195
200.0,196
200.0,197
200.0,198
200.0,199
200.0,200
200.0,201
200.0,202
200.0,203
200.0,204
200.0,205
200.0,206
200.0,207
200.0,208
200.0,209
200.0,210
200.0,211
200.0,212
200.0,213
200.0,214
200.0,215
200.0,216
200.0,217
200.0,218
200.0,219
200.0,220
200.0,221
200.0,222
200.0,223
200.0,224
200.0,225
200.0,226
200.0,227
200.0,228
200.0,229
200.0,230
200.0,231
200.0,232
200.0,233
200.0,234
200.0,235
