powerInW,timeInMinutes
15.26,0
14.77,1
14.5,2
18.54,3
16.28,4
13.36,5
12.6,6
15.66,7
16.49,8
14.18,9
12.67,10
17.06,11
16.62,12
14.19,13
14.43,14
13.59,15
14.7,16
17.44,17
15.56,18
15.24,19
18.41,20
16.4,21
16.63,22
14.99,23
13.43,24
16.83,25
16.76,26
15.69,27
17.47,28
16.98,29
18.84,30
16.82,31
15.55,32
14.46,33
14.3,34
16.19,35
19.94,36
15.95,37
19.16,38
16.63,39
17.15,40
16.98,41
16.67,42
14.82,43
16.19,44
14.45,45
15.09,46
15.26,47
17.62,48
15.19,49
17.19,50
17.36,51
16.26,52
15.94,53
20.3,54
16.81,55
18.55,56
15.49,57
16.94,58
17.44,59
15.54,60
15.55,61
18.34,62
14.8,63
14.71,64
15.91,65
15.27,66
