powerInW,timeInMinutes
68.75,0
66.07,1
67.84,2
72.12,3
78.32,4
67.24,5
64.04,6
63.08,7
70.09,8
69.14,9
63.43,10
66.01,11
64.33,12
61.94,13
65.65,14
61.8,15
62.54,16
59.02,17
68.93,18
63.2,19
74.88,20
66.65,21
62.91,22
66.43,23
63.57,24
57.24,25
70.88,26
70.83,27
66.19,28
66.6,29
66.24,30
60.09,31
71.04,32
70.13,33
61.89,34
67.04,35
68.49,36
67.44,37
67.11,38
62.8,39
65.18,40
69.42,41
68.1,42
61.27,43
66.6,44
61.26,45
66.72,46
61.25,47
70.11,48
66.79,49
68.17,50
63.8,51
66.53,52
67.84,53
68.04,54
69.64,55
59.91,56
66.69,57
66.34,58
66.17,59
70.35,60
75.39,61
67.44,62
66.95,63
69.08,64
76.96,65
63.05,66
67.93,67
66.86,68
73.23,69
65.05,70
70.99,71
64.65,72
68.01,73
71.75,74
69.84,75
69.52,76
64.66,77
61.66,78
65.44,79
65.88,80
73.12,81
67.11,82
66.23,83
65.8,84
69.94,85
62.3,86
68.4,87
69.2,88
65.84,89
70.85,90
63.34,91
62.75,92
64.1,93
69.52,94
69.17,95
64.92,96
68.34,97
64.99,98
64.22,99
58.45,100
71.69,101
69.44,102
63.28,103
64.95,104
60.3,105
63.67,106
64.58,107
66.46,108
72.05,109
67.6,110
65.52,111
59.96,112
60.82,113
73.1,114
64.32,115
63.42,116
63.52,117
68.54,118
68.45,119
69.48,120
61.95,121
66.73,122
57.69,123
65.23,124
62.28,125
60.54,126
65.66,127
69.19,128
