powerInW,timeInMinutes
360.0,0
360.0,1
360.0,2
360.0,3
360.0,4
360.0,5
360.0,6
360.0,7
360.0,8
360.0,9
360.0,10
360.0,11
360.0,12
360.0,13
360.0,14
360.0,15
360.0,16
360.0,17
360.0,18
360.0,19
360.0,20
360.0,21
360.0,22
360.0,23
360.0,24
360.0,25
360.0,26
280.0,27
280.0,28
280.0,29
280.0,30
280.0,31
280.0,32
280.0,33
280.0,34
280.0,35
280.0,36
280.0,37
280.0,38
280.0,39
280.0,40
280.0,41
280.0,42
280.0,43
280.0,44
280.0,45
280.0,46
280.0,47
280.0,48
280.0,49
280.0,50
280.0,51
280.0,52
280.0,53
280.0,54
280.0,55
280.0,56
280.0,57
280.0,58
280.0,59
280.0,60
280.0,61
280.0,62
280.0,63
280.0,64
280.0,65
280.0,66
280.0,67
280.0,68
280.0,69
280.0,70
280.0,71
280.0,72
280.0,73
280.0,74
280.0,75
280.0,76
280.0,77
280.0,78
280.0,79
