powerInW,timeInMinutes
320.0,0
320.0,1
320.0,2
320.0,3
320.0,4
320.0,5
380.0,6
380.0,7
380.0,8
380.0,9
380.0,10
380.0,11
350.0,12
350.0,13
350.0,14
350.0,15
350.0,16
380.0,17
380.0,18
380.0,19
380.0,20
380.0,21
380.0,22
380.0,23
380.0,24
380.0,25
360.0,26
360.0,27
360.0,28
360.0,29
360.0,30
360.0,31
360.0,32
360.0,33
360.0,34
360.0,35
360.0,36
360.0,37
360.0,38
360.0,39
360.0,40
360.0,41
360.0,42
360.0,43
360.0,44
360.0,45
360.0,46
360.0,47
360.0,48
360.0,49
360.0,50
360.0,51
320.0,52
320.0,53
320.0,54
320.0,55
320.0,56
320.0,57
320.0,58
320.0,59
320.0,60
320.0,61
320.0,62
320.0,63
320.0,64
320.0,65
320.0,66
320.0,67
320.0,68
320.0,69
320.0,70
320.0,71
320.0,72
320.0,73
320.0,74
320.0,75
320.0,76
320.0,77
320.0,78
320.0,79
320.0,80
320.0,81
280.0,82
280.0,83
280.0,84
280.0,85
280.0,86
280.0,87
280.0,88
280.0,89
280.0,90
280.0,91
280.0,92
280.0,93
280.0,94
280.0,95
280.0,96
280.0,97
280.0,98
280.0,99
280.0,100
280.0,101
280.0,102
280.0,103
280.0,104
280.0,105
280.0,106
280.0,107
280.0,108
280.0,109
280.0,110
260.0,111
260.0,112
260.0,113
260.0,114
260.0,115
260.0,116
260.0,117
260.0,118
260.0,119
260.0,120
260.0,121
260.0,122
260.0,123
260.0,124
260.0,125
260.0,126
260.0,127
260.0,128
260.0,129
260.0,130
260.0,131
260.0,132
260.0,133
260.0,134
260.0,135
260.0,136
260.0,137
260.0,138
260.0,139
260.0,140
260.0,141
260.0,142
60.0,143
60.0,144
60.0,145
60.0,146
60.0,147
60.0,148
60.0,149
60.0,150
60.0,151
60.0,152
60.0,153
