powerInW,timeInMinutes
9.63,0
11.15,1
10.42,2
9.87,3
11.24,4
10.1,5
11.93,6
11.88,7
9.95,8
10.18,9
10.52,10
11.54,11
11.81,12
9.96,13
13.93,14
10.82,15
11.48,16
9.62,17
11.3,18
10.66,19
11.34,20
12.95,21
11.99,22
11.33,23
11.82,24
11.05,25
10.43,26
11.85,27
10.97,28
10.9,29
8.6,30
10.46,31
12.97,32
8.07,33
11.66,34
7.86,35
10.5,36
12.43,37
11.0,38
10.1,39
10.07,40
8.71,41
10.43,42
10.24,43
10.38,44
12.07,45
12.48,46
12.69,47
12.74,48
311.28,49
311.24,50
311.28,51
311.15,52
312.76,53
300.0,54
300.0,55
300.0,56
300.0,57
300.0,58
