powerInW,timeInMinutes
66.27,0
64.96,1
72.98,2
72.98,3
73.21,4
65.19,5
1897.27,6
1935.76,7
1938.97,8
1938.72,9
1944.75,10
1936.89,11
1936.89,12
1940.96,13
1936.48,14
915.7,15
102.63,16
1932.47,17
341.04,18
110.45,19
100.94,20
100.94,21
104.05,22
105.53,23
54.14,24
88.05,25
125.55,26
257.29,27
0.0,28
0.0,29
46.46,30
52.61,31
63.46,32
74.24,33
71.1,34
66.29,35
61.49,36
62.76,37
62.76,38
89.21,39
213.04,40
303.68,41
92.53,42
46.92,43
51.99,44
64.53,45
72.73,46
72.73,47
69.25,48
67.25,49
61.73,50
65.23,51
95.66,52
270.22,53
367.4,54
367.4,55
84.98,56
48.01,57
60.92,58
73.57,59
54.49,60
76.88,61
68.88,62
81.42,63
81.42,64
77.2,65
0.0,66
93.48,67
67.62,68
71.04,69
194.45,70
182.24,71
347.31,72
347.31,73
447.41,74
432.14,75
415.06,76
409.24,77
340.81,78
