powerInW,timeInMinutes
99.0,0
75.8,1
71.9,2
218.1,3
1946.7,4
2012.5,5
1967.7,6
1946.89,7
1979.64,8
1973.14,9
1961.82,10
125.88,11
68.1,12
154.5,13
37.18,14
96.9,15
134.2,16
133.33,17
110.55,18
84.8,19
74.2,20
107.2,21
146.0,22
57.0,23
49.6,24
71.1,25
49.5,26
33.1,27
9.0,28
27.8,29
72.4,30
41.7,31
84.7,32
67.1,33
69.7,34
13.0,35
9.0,36
104.6,37
112.4,38
82.9,39
94.0,40
45.0,41
107.8,42
13.0,43
9.0,44
45.3,45
66.91,46
74.9,47
113.8,48
45.3,49
135.5,50
19.5,51
15.1,52
81.7,53
75.4,54
95.4,55
89.5,56
143.4,57
260.6,58
428.5,59
377.5,60
345.3,61
206.4,62
42.2,63
47.0,64
17.5,65
