powerInW,timeInMinutes
70.0,0
120.0,1
129.2,2
561.38,3
2000.86,4
1981.29,5
1978.67,6
1955.9,7
1956.8,8
1963.75,9
2001.71,10
311.14,11
102.14,12
110.0,13
133.5,14
122.14,15
107.2,16
87.71,17
137.8,18
120.1,19
75.38,20
62.0,21
42.29,22
22.75,23
46.9,24
84.29,25
95.17,26
36.4,27
9.0,28
25.86,29
80.1,30
95.43,31
114.71,32
77.5,33
103.29,34
10.25,35
32.6,36
88.9,37
141.67,38
92.17,39
97.43,40
44.57,41
132.5,42
11.44,43
8.43,44
87.5,45
80.43,46
28.86,47
97.89,48
54.33,49
109.0,50
15.0,51
24.29,52
35.33,53
114.44,54
143.6,55
87.67,56
117.33,57
259.4,58
348.43,59
314.25,60
292.14,61
178.2,62
44.29,63
50.0,64
3.0,65
