powerInW,timeInMinutes
89.0,0
87.0,1
135.0,2
554.33,3
2003.0,4
562.33,5
154.33,6
110.56,7
134.44,8
141.0,9
88.56,10
126.78,11
123.78,12
61.33,13
116.44,14
102.25,15
125.11,16
82.67,17
34.33,18
108.44,19
84.33,20
88.0,21
10.33,22
24.56,23
78.67,24
48.33,25
60.11,26
128.44,27
148.78,28
61.11,29
9.0,30
51.11,31
110.33,32
104.33,33
154.11,34
87.78,35
66.56,36
111.33,37
9.0,38
51.78,39
66.75,40
122.44,41
99.22,42
90.67,43
122.44,44
86.89,45
16.33,46
39.78,47
40.22,48
118.33,49
102.11,50
121.78,51
112.33,52
405.25,53
524.44,54
496.11,55
482.89,56
272.89,57
51.0,58
37.22,59
3.0,60
