powerInW,timeInMinutes
70.0,0
70.0,1
70.0,2
70.0,3
70.0,4
70.0,5
60.0,6
60.0,7
60.0,8
60.0,9
60.0,10
60.0,11
60.0,12
60.0,13
60.0,14
60.0,15
60.0,16
60.0,17
60.0,18
60.0,19
60.0,20
60.0,21
60.0,22
60.0,23
60.0,24
60.0,25
60.0,26
60.0,27
60.0,28
60.0,29
60.0,30
60.0,31
60.0,32
60.0,33
60.0,34
60.0,35
60.0,36
60.0,37
60.0,38
60.0,39
60.0,40
60.0,41
60.0,42
60.0,43
60.0,44
60.0,45
60.0,46
60.0,47
60.0,48
60.0,49
60.0,50
60.0,51
60.0,52
60.0,53
60.0,54
60.0,55
60.0,56
60.0,57
60.0,58
60.0,59
60.0,60
60.0,61
60.0,62
60.0,63
60.0,64
60.0,65
60.0,66
60.0,67
60.0,68
60.0,69
60.0,70
60.0,71
60.0,72
60.0,73
60.0,74
60.0,75
60.0,76
60.0,77
60.0,78
60.0,79
60.0,80
60.0,81
60.0,82
60.0,83
60.0,84
60.0,85
60.0,86
60.0,87
60.0,88
60.0,89
60.0,90
60.0,91
60.0,92
60.0,93
60.0,94
60.0,95
60.0,96
60.0,97
60.0,98
60.0,99
60.0,100
60.0,101
60.0,102
60.0,103
60.0,104
60.0,105
60.0,106
60.0,107
60.0,108
60.0,109
60.0,110
60.0,111
60.0,112
60.0,113
60.0,114
60.0,115
60.0,116
60.0,117
60.0,118
60.0,119
60.0,120
60.0,121
60.0,122
60.0,123
60.0,124
60.0,125
60.0,126
60.0,127
60.0,128
60.0,129
60.0,130
60.0,131
60.0,132
60.0,133
60.0,134
60.0,135
60.0,136
60.0,137
60.0,138
60.0,139
60.0,140
100.0,141
100.0,142
100.0,143
100.0,144
100.0,145
100.0,146
100.0,147
100.0,148
100.0,149
100.0,150
100.0,151
100.0,152
100.0,153
100.0,154
100.0,155
100.0,156
100.0,157
170.0,158
170.0,159
170.0,160
170.0,161
170.0,162
170.0,163
170.0,164
170.0,165
70.0,166
70.0,167
70.0,168
70.0,169
70.0,170
70.0,171
70.0,172
70.0,173
100.0,174
100.0,175
100.0,176
100.0,177
100.0,178
100.0,179
100.0,180
100.0,181
100.0,182
100.0,183
160.0,184
160.0,185
160.0,186
160.0,187
160.0,188
160.0,189
160.0,190
160.0,191
160.0,192
160.0,193
160.0,194
160.0,195
160.0,196
160.0,197
160.0,198
160.0,199
160.0,200
160.0,201
160.0,202
160.0,203
60.0,204
60.0,205
60.0,206
60.0,207
60.0,208
60.0,209
60.0,210
130.0,211
130.0,212
130.0,213
130.0,214
130.0,215
130.0,216
130.0,217
130.0,218
130.0,219
160.0,220
160.0,221
160.0,222
160.0,223
160.0,224
160.0,225
160.0,226
160.0,227
160.0,228
160.0,229
160.0,230
160.0,231
160.0,232
160.0,233
160.0,234
160.0,235
160.0,236
160.0,237
160.0,238
160.0,239
160.0,240
160.0,241
160.0,242
160.0,243
160.0,244
160.0,245
160.0,246
160.0,247
160.0,248
130.0,249
130.0,250
130.0,251
130.0,252
130.0,253
130.0,254
130.0,255
130.0,256
130.0,257
130.0,258
130.0,259
130.0,260
130.0,261
130.0,262
130.0,263
130.0,264
130.0,265
130.0,266
130.0,267
130.0,268
130.0,269
130.0,270
130.0,271
130.0,272
130.0,273
130.0,274
130.0,275
130.0,276
130.0,277
130.0,278
130.0,279
230.0,280
230.0,281
230.0,282
230.0,283
230.0,284
230.0,285
230.0,286
230.0,287
230.0,288
230.0,289
230.0,290
230.0,291
230.0,292
230.0,293
230.0,294
230.0,295
230.0,296
230.0,297
230.0,298
230.0,299
230.0,300
230.0,301
230.0,302
230.0,303
230.0,304
230.0,305
230.0,306
230.0,307
230.0,308
230.0,309
230.0,310
230.0,311
230.0,312
160.0,313
160.0,314
160.0,315
160.0,316
160.0,317
100.0,318
100.0,319
70.0,320
70.0,321
70.0,322
70.0,323
70.0,324
70.0,325
100.0,326
100.0,327
100.0,328
100.0,329
100.0,330
100.0,331
100.0,332
100.0,333
100.0,334
100.0,335
100.0,336
100.0,337
100.0,338
100.0,339
100.0,340
100.0,341
100.0,342
60.0,343
60.0,344
60.0,345
60.0,346
60.0,347
60.0,348
60.0,349
120.0,350
120.0,351
120.0,352
120.0,353
120.0,354
120.0,355
120.0,356
130.0,357
130.0,358
130.0,359
130.0,360
130.0,361
130.0,362
130.0,363
130.0,364
130.0,365
130.0,366
130.0,367
130.0,368
130.0,369
130.0,370
130.0,371
130.0,372
130.0,373
60.0,374
60.0,375
60.0,376
60.0,377
60.0,378
60.0,379
60.0,380
60.0,381
60.0,382
60.0,383
60.0,384
60.0,385
60.0,386
60.0,387
60.0,388
60.0,389
60.0,390
60.0,391
60.0,392
60.0,393
60.0,394
60.0,395
60.0,396
60.0,397
60.0,398
60.0,399
60.0,400
60.0,401
60.0,402
60.0,403
60.0,404
60.0,405
120.0,406
120.0,407
120.0,408
120.0,409
120.0,410
120.0,411
120.0,412
120.0,413
120.0,414
120.0,415
120.0,416
120.0,417
120.0,418
120.0,419
120.0,420
120.0,421
120.0,422
120.0,423
120.0,424
120.0,425
120.0,426
120.0,427
120.0,428
120.0,429
120.0,430
190.0,431
190.0,432
190.0,433
190.0,434
190.0,435
190.0,436
190.0,437
190.0,438
190.0,439
190.0,440
190.0,441
190.0,442
190.0,443
190.0,444
190.0,445
190.0,446
190.0,447
190.0,448
130.0,449
130.0,450
130.0,451
230.0,452
160.0,453
160.0,454
160.0,455
160.0,456
160.0,457
160.0,458
160.0,459
160.0,460
160.0,461
160.0,462
160.0,463
160.0,464
160.0,465
160.0,466
160.0,467
160.0,468
160.0,469
160.0,470
160.0,471
160.0,472
200.0,473
200.0,474
200.0,475
200.0,476
200.0,477
200.0,478
200.0,479
200.0,480
200.0,481
200.0,482
260.0,483
260.0,484
260.0,485
260.0,486
260.0,487
260.0,488
260.0,489
260.0,490
260.0,491
260.0,492
260.0,493
260.0,494
260.0,495
260.0,496
260.0,497
260.0,498
260.0,499
160.0,500
160.0,501
130.0,502
130.0,503
130.0,504
130.0,505
130.0,506
130.0,507
130.0,508
190.0,509
130.0,510
130.0,511
130.0,512
130.0,513
130.0,514
130.0,515
130.0,516
130.0,517
130.0,518
120.0,519
120.0,520
120.0,521
120.0,522
120.0,523
120.0,524
120.0,525
120.0,526
120.0,527
120.0,528
120.0,529
120.0,530
120.0,531
120.0,532
120.0,533
120.0,534
120.0,535
120.0,536
120.0,537
120.0,538
120.0,539
120.0,540
120.0,541
120.0,542
120.0,543
120.0,544
120.0,545
120.0,546
120.0,547
120.0,548
120.0,549
120.0,550
120.0,551
120.0,552
120.0,553
120.0,554
120.0,555
120.0,556
120.0,557
120.0,558
120.0,559
120.0,560
120.0,561
120.0,562
120.0,563
120.0,564
120.0,565
120.0,566
120.0,567
120.0,568
120.0,569
120.0,570
120.0,571
120.0,572
120.0,573
120.0,574
120.0,575
120.0,576
120.0,577
120.0,578
120.0,579
120.0,580
120.0,581
120.0,582
120.0,583
120.0,584
120.0,585
120.0,586
120.0,587
120.0,588
120.0,589
120.0,590
120.0,591
120.0,592
120.0,593
120.0,594
120.0,595
120.0,596
120.0,597
120.0,598
120.0,599
120.0,600
120.0,601
120.0,602
120.0,603
120.0,604
120.0,605
120.0,606
120.0,607
120.0,608
120.0,609
120.0,610
120.0,611
120.0,612
120.0,613
120.0,614
120.0,615
120.0,616
120.0,617
120.0,618
120.0,619
120.0,620
120.0,621
120.0,622
120.0,623
120.0,624
120.0,625
120.0,626
120.0,627
120.0,628
120.0,629
120.0,630
120.0,631
120.0,632
120.0,633
120.0,634
120.0,635
120.0,636
120.0,637
120.0,638
120.0,639
120.0,640
120.0,641
120.0,642
120.0,643
120.0,644
120.0,645
120.0,646
120.0,647
120.0,648
120.0,649
120.0,650
120.0,651
120.0,652
120.0,653
120.0,654
120.0,655
120.0,656
60.0,657
60.0,658
60.0,659
60.0,660
60.0,661
60.0,662
60.0,663
60.0,664
60.0,665
60.0,666
60.0,667
60.0,668
60.0,669
60.0,670
60.0,671
130.0,672
130.0,673
130.0,674
130.0,675
130.0,676
130.0,677
60.0,678
60.0,679
60.0,680
60.0,681
60.0,682
60.0,683
60.0,684
60.0,685
60.0,686
60.0,687
60.0,688
60.0,689
60.0,690
60.0,691
