powerInW,timeInMinutes
160.0,0
160.0,1
160.0,2
160.0,3
160.0,4
160.0,5
160.0,6
160.0,7
160.0,8
160.0,9
160.0,10
160.0,11
160.0,12
160.0,13
160.0,14
160.0,15
160.0,16
160.0,17
160.0,18
160.0,19
160.0,20
160.0,21
160.0,22
160.0,23
160.0,24
160.0,25
160.0,26
160.0,27
160.0,28
160.0,29
160.0,30
160.0,31
60.0,32
60.0,33
60.0,34
60.0,35
60.0,36
60.0,37
60.0,38
60.0,39
60.0,40
60.0,41
60.0,42
60.0,43
60.0,44
60.0,45
60.0,46
60.0,47
160.0,48
160.0,49
160.0,50
160.0,51
160.0,52
160.0,53
160.0,54
160.0,55
160.0,56
160.0,57
160.0,58
160.0,59
160.0,60
160.0,61
160.0,62
160.0,63
160.0,64
160.0,65
160.0,66
160.0,67
160.0,68
160.0,69
160.0,70
160.0,71
160.0,72
160.0,73
160.0,74
160.0,75
60.0,76
60.0,77
60.0,78
60.0,79
60.0,80
60.0,81
60.0,82
60.0,83
60.0,84
60.0,85
60.0,86
60.0,87
60.0,88
60.0,89
60.0,90
60.0,91
60.0,92
60.0,93
60.0,94
60.0,95
60.0,96
60.0,97
60.0,98
60.0,99
60.0,100
60.0,101
60.0,102
60.0,103
60.0,104
60.0,105
60.0,106
60.0,107
60.0,108
60.0,109
60.0,110
60.0,111
60.0,112
60.0,113
60.0,114
60.0,115
60.0,116
60.0,117
60.0,118
60.0,119
60.0,120
60.0,121
60.0,122
60.0,123
60.0,124
60.0,125
60.0,126
80.0,127
80.0,128
80.0,129
80.0,130
80.0,131
80.0,132
80.0,133
80.0,134
80.0,135
80.0,136
80.0,137
80.0,138
80.0,139
80.0,140
80.0,141
80.0,142
80.0,143
80.0,144
80.0,145
80.0,146
80.0,147
80.0,148
80.0,149
80.0,150
80.0,151
80.0,152
80.0,153
80.0,154
80.0,155
80.0,156
80.0,157
80.0,158
80.0,159
80.0,160
80.0,161
80.0,162
80.0,163
80.0,164
80.0,165
80.0,166
80.0,167
80.0,168
80.0,169
80.0,170
80.0,171
80.0,172
80.0,173
80.0,174
80.0,175
80.0,176
80.0,177
80.0,178
80.0,179
80.0,180
80.0,181
80.0,182
80.0,183
80.0,184
80.0,185
80.0,186
80.0,187
80.0,188
80.0,189
180.0,190
180.0,191
180.0,192
180.0,193
230.0,194
230.0,195
230.0,196
230.0,197
230.0,198
230.0,199
220.0,200
220.0,201
220.0,202
220.0,203
220.0,204
220.0,205
220.0,206
220.0,207
220.0,208
220.0,209
220.0,210
220.0,211
220.0,212
220.0,213
220.0,214
220.0,215
220.0,216
220.0,217
220.0,218
220.0,219
220.0,220
220.0,221
220.0,222
220.0,223
220.0,224
220.0,225
220.0,226
220.0,227
220.0,228
220.0,229
220.0,230
220.0,231
220.0,232
220.0,233
220.0,234
220.0,235
220.0,236
220.0,237
220.0,238
220.0,239
220.0,240
220.0,241
220.0,242
220.0,243
220.0,244
220.0,245
120.0,246
60.0,247
60.0,248
60.0,249
60.0,250
60.0,251
60.0,252
60.0,253
60.0,254
60.0,255
60.0,256
60.0,257
60.0,258
60.0,259
60.0,260
60.0,261
60.0,262
60.0,263
60.0,264
60.0,265
60.0,266
60.0,267
60.0,268
60.0,269
60.0,270
60.0,271
60.0,272
60.0,273
60.0,274
60.0,275
60.0,276
60.0,277
60.0,278
60.0,279
60.0,280
60.0,281
60.0,282
60.0,283
60.0,284
60.0,285
60.0,286
60.0,287
60.0,288
60.0,289
60.0,290
60.0,291
60.0,292
60.0,293
60.0,294
60.0,295
60.0,296
60.0,297
60.0,298
60.0,299
60.0,300
60.0,301
60.0,302
60.0,303
60.0,304
60.0,305
60.0,306
60.0,307
60.0,308
60.0,309
60.0,310
60.0,311
60.0,312
60.0,313
60.0,314
60.0,315
60.0,316
60.0,317
60.0,318
60.0,319
60.0,320
60.0,321
60.0,322
60.0,323
60.0,324
60.0,325
60.0,326
60.0,327
60.0,328
60.0,329
60.0,330
60.0,331
160.0,332
160.0,333
160.0,334
160.0,335
160.0,336
160.0,337
160.0,338
160.0,339
160.0,340
160.0,341
160.0,342
160.0,343
160.0,344
160.0,345
160.0,346
160.0,347
160.0,348
160.0,349
160.0,350
160.0,351
160.0,352
160.0,353
160.0,354
160.0,355
160.0,356
160.0,357
160.0,358
160.0,359
160.0,360
160.0,361
160.0,362
160.0,363
160.0,364
160.0,365
160.0,366
160.0,367
230.0,368
230.0,369
230.0,370
230.0,371
230.0,372
160.0,373
160.0,374
160.0,375
160.0,376
160.0,377
160.0,378
160.0,379
160.0,380
160.0,381
160.0,382
160.0,383
160.0,384
160.0,385
160.0,386
160.0,387
160.0,388
160.0,389
160.0,390
160.0,391
160.0,392
160.0,393
160.0,394
160.0,395
160.0,396
160.0,397
160.0,398
160.0,399
160.0,400
160.0,401
160.0,402
160.0,403
160.0,404
160.0,405
160.0,406
160.0,407
160.0,408
160.0,409
160.0,410
160.0,411
160.0,412
160.0,413
160.0,414
160.0,415
160.0,416
160.0,417
160.0,418
160.0,419
160.0,420
160.0,421
160.0,422
160.0,423
160.0,424
160.0,425
160.0,426
60.0,427
60.0,428
60.0,429
60.0,430
60.0,431
60.0,432
60.0,433
60.0,434
60.0,435
60.0,436
60.0,437
60.0,438
60.0,439
60.0,440
60.0,441
60.0,442
60.0,443
60.0,444
60.0,445
60.0,446
60.0,447
60.0,448
60.0,449
60.0,450
60.0,451
60.0,452
60.0,453
60.0,454
60.0,455
60.0,456
120.0,457
120.0,458
120.0,459
120.0,460
120.0,461
120.0,462
120.0,463
120.0,464
120.0,465
120.0,466
120.0,467
120.0,468
120.0,469
120.0,470
120.0,471
120.0,472
120.0,473
120.0,474
120.0,475
120.0,476
120.0,477
120.0,478
120.0,479
120.0,480
120.0,481
60.0,482
60.0,483
60.0,484
60.0,485
60.0,486
60.0,487
120.0,488
120.0,489
120.0,490
120.0,491
120.0,492
