powerInW,timeInMinutes
124.67,0
95.22,1
81.56,2
76.67,3
89.78,4
93.56,5
94.33,6
94.67,7
95.33,8
95.11,9
95.44,10
95.11,11
95.33,12
94.67,13
94.78,14
94.22,15
93.78,16
93.67,17
92.89,18
92.33,19
92.78,20
92.44,21
92.0,22
92.0,23
92.0,24
92.0,25
92.11,26
91.78,27
91.88,28
91.22,29
92.0,30
91.8,31
91.89,32
91.33,33
91.11,34
90.78,35
90.22,36
90.22,37
89.89,38
90.0,39
89.67,40
89.89,41
90.33,42
90.11,43
89.33,44
89.11,45
89.33,46
89.67,47
89.0,48
89.33,49
88.75,50
88.22,51
88.33,52
88.56,53
88.78,54
62.5,55
