powerInW,timeInMinutes
97.75,0
86.12,1
78.89,2
83.0,3
94.62,4
95.9,5
97.0,6
98.11,7
98.33,8
97.78,9
97.67,10
97.56,11
97.12,12
96.44,13
96.75,14
97.0,15
96.44,16
95.88,17
96.33,18
96.11,19
95.88,20
95.11,21
95.0,22
95.0,23
94.44,24
93.75,25
94.0,26
93.56,27
93.11,28
93.12,29
93.0,30
93.11,31
92.25,32
92.44,33
92.25,34
92.56,35
92.25,36
92.0,37
92.0,38
91.75,39
91.67,40
91.38,41
91.33,42
91.33,43
91.0,44
90.89,45
91.0,46
90.67,47
90.88,48
90.56,49
90.5,50
90.67,51
90.44,52
90.38,53
90.22,54
90.0,55
19.0,56
