powerInW,timeInMinutes
108.0,0
95.22,1
82.89,2
76.75,3
87.33,4
93.67,5
95.0,6
95.33,7
95.75,8
95.56,9
95.0,10
94.44,11
94.78,12
94.11,13
94.12,14
93.78,15
93.56,16
93.44,17
93.44,18
93.12,19
92.89,20
93.22,21
92.89,22
92.7,23
92.62,24
92.44,25
92.33,26
92.22,27
91.78,28
91.88,29
91.22,30
91.11,31
91.0,32
90.89,33
91.12,34
90.89,35
90.56,36
90.44,37
89.89,38
90.12,39
90.33,40
90.0,41
89.78,42
89.67,43
89.62,44
89.67,45
89.11,46
89.56,47
89.0,48
88.88,49
89.22,50
88.78,51
88.56,52
88.78,53
88.5,54
88.33,55
88.56,56
88.22,57
12.67,58
