powerInW,timeInMinutes
178.93,0
178.93,1
178.93,2
178.93,3
178.93,4
178.93,5
178.93,6
178.93,7
178.93,8
178.93,9
178.93,10
178.93,11
178.93,12
178.93,13
178.93,14
178.93,15
178.93,16
321.43,17
321.43,18
321.43,19
321.43,20
321.43,21
321.43,22
321.43,23
321.43,24
321.43,25
321.43,26
321.43,27
321.43,28
321.43,29
321.43,30
321.43,31
321.43,32
384.62,33
384.62,34
384.62,35
384.62,36
384.62,37
384.62,38
384.62,39
384.62,40
384.62,41
384.62,42
384.62,43
384.62,44
384.62,45
384.62,46
458.86,47
458.86,48
458.86,49
458.86,50
458.86,51
458.86,52
458.86,53
458.86,54
458.86,55
458.86,56
458.86,57
458.86,58
458.86,59
458.86,60
416.67,61
416.67,62
416.67,63
416.67,64
416.67,65
416.67,66
416.67,67
416.67,68
416.67,69
416.67,70
416.67,71
416.67,72
416.67,73
416.67,74
416.67,75
400.0,76
400.0,77
400.0,78
400.0,79
400.0,80
400.0,81
400.0,82
400.0,83
400.0,84
400.0,85
400.0,86
400.0,87
400.0,88
400.0,89
400.0,90
400.0,91
400.0,92
400.0,93
400.0,94
400.0,95
400.0,96
400.0,97
400.0,98
400.0,99
400.0,100
400.0,101
400.0,102
400.0,103
400.0,104
400.0,105
400.0,106
400.0,107
400.0,108
400.0,109
400.0,110
400.0,111
400.0,112
400.0,113
400.0,114
400.0,115
400.0,116
400.0,117
400.0,118
400.0,119
400.0,120
400.0,121
400.0,122
400.0,123
400.0,124
400.0,125
400.0,126
400.0,127
400.0,128
400.0,129
400.0,130
400.0,131
400.0,132
400.0,133
400.0,134
400.0,135
20.0,136
