powerInW,timeInMinutes
153.25,0
153.25,1
153.25,2
153.25,3
153.25,4
153.25,5
153.25,6
153.25,7
153.25,8
153.25,9
153.25,10
153.25,11
153.25,12
153.25,13
153.25,14
153.25,15
153.25,16
344.83,17
344.83,18
344.83,19
344.83,20
344.83,21
344.83,22
344.83,23
344.83,24
344.83,25
344.83,26
344.83,27
344.83,28
344.83,29
344.83,30
344.83,31
344.83,32
384.62,33
384.62,34
384.62,35
384.62,36
384.62,37
384.62,38
384.62,39
384.62,40
384.62,41
384.62,42
384.62,43
384.62,44
384.62,45
384.62,46
384.62,47
360.0,48
360.0,49
360.0,50
360.0,51
360.0,52
360.0,53
360.0,54
360.0,55
360.0,56
360.0,57
360.0,58
360.0,59
360.0,60
360.0,61
416.67,62
416.67,63
416.67,64
416.67,65
416.67,66
416.67,67
416.67,68
416.67,69
416.67,70
416.67,71
416.67,72
416.67,73
416.67,74
416.67,75
478.26,76
478.26,77
478.26,78
478.26,79
478.26,80
478.26,81
478.26,82
478.26,83
478.26,84
478.26,85
478.26,86
478.26,87
478.26,88
478.26,89
416.67,90
416.67,91
416.67,92
416.67,93
416.67,94
416.67,95
416.67,96
416.67,97
416.67,98
416.67,99
416.67,100
416.67,101
416.67,102
416.67,103
416.67,104
416.67,105
416.67,106
416.67,107
416.67,108
416.67,109
416.67,110
416.67,111
416.67,112
416.67,113
416.67,114
416.67,115
416.67,116
416.67,117
416.67,118
416.67,119
416.67,120
416.67,121
416.67,122
416.67,123
416.67,124
416.67,125
416.67,126
416.67,127
416.67,128
416.67,129
416.67,130
416.67,131
416.67,132
416.67,133
416.67,134
416.67,135
416.67,136
416.67,137
416.67,138
416.67,139
416.67,140
416.67,141
416.67,142
416.67,143
416.67,144
416.67,145
416.67,146
416.67,147
416.67,148
416.67,149
80.02,150
