powerInW,timeInMinutes
360.0,0
360.0,1
360.0,2
360.0,3
360.0,4
360.0,5
360.0,6
360.0,7
360.0,8
360.0,9
360.0,10
360.0,11
360.0,12
360.0,13
360.0,14
458.33,15
458.33,16
458.33,17
458.33,18
458.33,19
458.33,20
458.33,21
458.33,22
458.33,23
458.33,24
458.33,25
458.33,26
458.33,27
458.33,28
458.33,29
458.33,30
458.33,31
458.33,32
458.33,33
458.33,34
458.33,35
458.33,36
458.33,37
458.33,38
458.33,39
458.33,40
458.33,41
458.33,42
458.33,43
458.33,44
458.33,45
458.33,46
458.33,47
458.33,48
458.33,49
458.33,50
458.33,51
458.33,52
458.33,53
458.33,54
458.33,55
458.33,56
458.33,57
458.33,58
458.33,59
458.33,60
458.33,61
458.33,62
458.33,63
458.33,64
458.33,65
458.33,66
458.33,67
458.33,68
458.33,69
458.33,70
458.33,71
458.33,72
458.33,73
458.33,74
20.01,75
