powerInW,timeInMinutes
203.34,0
168.83,1
162.38,2
164.71,3
162.69,4
178.77,5
157.21,6
138.25,7
142.54,8
173.23,9
158.53,10
156.96,11
153.43,12
139.83,13
148.61,14
133.81,15
178.07,16
157.38,17
148.35,18
147.67,19
156.05,20
173.08,21
130.77,22
154.07,23
136.06,24
165.66,25
129.18,26
143.62,27
162.23,28
168.76,29
154.21,30
158.78,31
155.09,32
172.13,33
143.65,34
135.15,35
188.52,36
153.7,37
144.6,38
154.41,39
143.62,40
126.1,41
155.01,42
145.47,43
189.81,44
126.6,45
149.64,46
137.44,47
136.01,48
142.8,49
161.01,50
161.97,51
165.36,52
161.62,53
128.53,54
178.24,55
156.94,56
154.8,57
155.22,58
164.18,59
130.71,60
159.95,61
131.47,62
