powerInW,timeInMinutes
70.0,0
70.0,1
70.0,2
70.0,3
70.0,4
70.0,5
70.0,6
70.0,7
70.0,8
70.0,9
70.0,10
70.0,11
70.0,12
70.0,13
70.0,14
70.0,15
70.0,16
70.0,17
130.0,18
130.0,19
130.0,20
130.0,21
130.0,22
130.0,23
130.0,24
130.0,25
130.0,26
130.0,27
130.0,28
130.0,29
130.0,30
130.0,31
130.0,32
130.0,33
130.0,34
130.0,35
130.0,36
130.0,37
130.0,38
130.0,39
130.0,40
130.0,41
130.0,42
130.0,43
130.0,44
130.0,45
130.0,46
130.0,47
130.0,48
130.0,49
130.0,50
130.0,51
130.0,52
130.0,53
130.0,54
130.0,55
130.0,56
130.0,57
130.0,58
130.0,59
130.0,60
130.0,61
130.0,62
120.0,63
120.0,64
120.0,65
120.0,66
120.0,67
120.0,68
120.0,69
120.0,70
120.0,71
120.0,72
120.0,73
120.0,74
120.0,75
120.0,76
120.0,77
120.0,78
120.0,79
60.0,80
60.0,81
60.0,82
60.0,83
60.0,84
60.0,85
60.0,86
60.0,87
60.0,88
60.0,89
60.0,90
60.0,91
60.0,92
60.0,93
60.0,94
60.0,95
60.0,96
60.0,97
60.0,98
60.0,99
60.0,100
60.0,101
60.0,102
160.0,103
160.0,104
160.0,105
160.0,106
160.0,107
160.0,108
160.0,109
160.0,110
160.0,111
160.0,112
160.0,113
160.0,114
160.0,115
160.0,116
160.0,117
160.0,118
160.0,119
160.0,120
160.0,121
160.0,122
160.0,123
160.0,124
160.0,125
160.0,126
160.0,127
160.0,128
160.0,129
160.0,130
160.0,131
160.0,132
160.0,133
160.0,134
160.0,135
160.0,136
160.0,137
160.0,138
160.0,139
160.0,140
160.0,141
160.0,142
160.0,143
160.0,144
160.0,145
160.0,146
160.0,147
160.0,148
160.0,149
160.0,150
160.0,151
160.0,152
160.0,153
160.0,154
160.0,155
160.0,156
160.0,157
160.0,158
160.0,159
160.0,160
160.0,161
160.0,162
160.0,163
160.0,164
160.0,165
160.0,166
160.0,167
160.0,168
160.0,169
120.0,170
120.0,171
60.0,172
60.0,173
60.0,174
60.0,175
60.0,176
60.0,177
60.0,178
60.0,179
60.0,180
60.0,181
60.0,182
60.0,183
60.0,184
60.0,185
60.0,186
60.0,187
60.0,188
60.0,189
60.0,190
60.0,191
60.0,192
60.0,193
120.0,194
120.0,195
120.0,196
120.0,197
120.0,198
120.0,199
120.0,200
120.0,201
120.0,202
120.0,203
120.0,204
120.0,205
120.0,206
120.0,207
120.0,208
120.0,209
120.0,210
120.0,211
120.0,212
120.0,213
120.0,214
220.0,215
220.0,216
220.0,217
220.0,218
220.0,219
220.0,220
220.0,221
220.0,222
220.0,223
220.0,224
220.0,225
220.0,226
220.0,227
220.0,228
220.0,229
190.0,230
190.0,231
190.0,232
190.0,233
190.0,234
120.0,235
120.0,236
120.0,237
120.0,238
120.0,239
120.0,240
120.0,241
120.0,242
120.0,243
120.0,244
120.0,245
120.0,246
120.0,247
120.0,248
120.0,249
120.0,250
120.0,251
120.0,252
120.0,253
120.0,254
120.0,255
120.0,256
120.0,257
120.0,258
120.0,259
120.0,260
120.0,261
120.0,262
120.0,263
120.0,264
120.0,265
120.0,266
120.0,267
120.0,268
120.0,269
120.0,270
120.0,271
120.0,272
120.0,273
120.0,274
120.0,275
120.0,276
120.0,277
120.0,278
120.0,279
120.0,280
120.0,281
120.0,282
120.0,283
120.0,284
120.0,285
120.0,286
120.0,287
120.0,288
120.0,289
120.0,290
120.0,291
120.0,292
120.0,293
120.0,294
120.0,295
60.0,296
60.0,297
60.0,298
60.0,299
60.0,300
60.0,301
60.0,302
60.0,303
60.0,304
60.0,305
60.0,306
60.0,307
60.0,308
60.0,309
60.0,310
60.0,311
60.0,312
60.0,313
60.0,314
60.0,315
60.0,316
60.0,317
60.0,318
60.0,319
60.0,320
60.0,321
60.0,322
60.0,323
60.0,324
60.0,325
60.0,326
60.0,327
60.0,328
60.0,329
60.0,330
60.0,331
60.0,332
60.0,333
60.0,334
60.0,335
60.0,336
60.0,337
60.0,338
60.0,339
60.0,340
60.0,341
60.0,342
60.0,343
60.0,344
60.0,345
60.0,346
60.0,347
60.0,348
60.0,349
60.0,350
60.0,351
60.0,352
60.0,353
60.0,354
