powerInW,timeInMinutes
75.52,0
107.27,1
116.47,2
100.84,3
113.55,4
98.58,5
120.61,6
120.67,7
123.46,8
100.11,9
90.0,10
103.84,11
93.96,12
114.12,13
97.52,14
110.79,15
113.08,16
111.65,17
127.71,18
128.11,19
106.74,20
99.72,21
119.77,22
97.61,23
96.37,24
112.58,25
103.03,26
117.99,27
111.48,28
123.35,29
97.56,30
122.06,31
121.99,32
94.65,33
107.01,34
131.07,35
98.61,36
104.83,37
129.34,38
100.76,39
119.93,40
128.7,41
120.69,42
112.22,43
110.4,44
89.5,45
110.08,46
137.19,47
94.05,48
93.79,49
111.35,50
111.49,51
97.76,52
119.57,53
101.95,54
116.72,55
102.24,56
117.66,57
111.63,58
99.22,59
129.74,60
100.04,61
118.46,62
110.14,63
113.37,64
103.82,65
114.53,66
98.69,67
102.89,68
106.65,69
104.8,70
76.81,71
105.03,72
123.0,73
127.29,74
118.57,75
122.29,76
90.28,77
116.72,78
106.01,79
92.89,80
128.76,81
126.65,82
