powerInW,timeInMinutes
2283.84,0
2562.28,1
2648.67,2
2098.2,3
2231.16,4
2038.14,5
2450.67,6
2092.53,7
2563.87,8
2388.94,9
2081.44,10
2438.01,11
2404.2,12
2663.44,13
2652.76,14
256.04,15
209.47,16
227.16,17
265.64,18
251.63,19
259.15,20
243.17,21
221.6,22
255.92,23
221.79,24
240.34,25
260.79,26
246.64,27
222.24,28
256.68,29
209.41,30
246.34,31
241.01,32
244.92,33
232.39,34
259.7,35
209.35,36
226.9,37
256.32,38
242.01,39
224.7,40
223.54,41
287.44,42
238.07,43
218.77,44
238.46,45
225.57,46
202.98,47
227.86,48
250.72,49
237.04,50
280.47,51
258.84,52
262.19,53
231.47,54
225.39,55
218.03,56
260.15,57
235.79,58
207.53,59
284.01,60
218.93,61
222.42,62
200.22,63
236.38,64
245.08,65
228.95,66
250.95,67
240.05,68
230.13,69
218.78,70
212.23,71
256.11,72
244.18,73
263.47,74
212.81,75
223.11,76
238.8,77
277.33,78
261.47,79
249.56,80
270.88,81
261.07,82
250.64,83
225.97,84
231.83,85
208.84,86
261.12,87
251.41,88
265.36,89
2520.88,90
2496.21,91
2149.72,92
2440.89,93
2352.14,94
2663.12,95
2348.73,96
2544.84,97
2534.03,98
2550.18,99
2807.8,100
