powerInW,timeInMinutes
81.63,0
95.24,1
157.68,2
159.65,3
158.64,4
164.23,5
157.17,6
170.31,7
120.31,8
99.68,9
97.06,10
95.05,11
79.83,12
82.34,13
99.45,14
90.84,15
84.04,16
97.41,17
83.82,18
89.87,19
103.49,20
90.31,21
76.05,22
86.17,23
99.76,24
94.24,25
94.46,26
87.3,27
74.16,28
104.37,29
95.48,30
87.29,31
79.34,32
97.49,33
69.94,34
104.92,35
98.88,36
89.44,37
91.23,38
101.17,39
97.0,40
78.05,41
97.42,42
73.26,43
79.79,44
82.92,45
87.05,46
93.72,47
125.42,48
81.37,49
86.86,50
85.3,51
90.46,52
82.12,53
102.34,54
93.97,55
81.87,56
92.51,57
104.61,58
180.21,59
184.85,60
170.57,61
75.61,62
75.93,63
77.28,64
75.84,65
21.73,66
