powerInW,timeInMinutes
780.6,0
857.0,1
981.33,2
820.01,3
945.94,4
989.32,5
822.39,6
918.42,7
996.16,8
784.81,9
890.63,10
994.29,11
1000.5,12
892.92,13
944.64,14
947.54,15
1067.87,16
718.43,17
909.34,18
753.02,19
965.4,20
751.07,21
926.71,22
977.12,23
724.55,24
792.43,25
917.27,26
937.95,27
896.78,28
961.74,29
684.85,30
854.3,31
833.3,32
897.93,33
895.39,34
905.95,35
1046.87,36
1018.38,37
856.96,38
986.34,39
832.04,40
962.29,41
956.9,42
878.51,43
754.82,44
901.91,45
972.76,46
905.06,47
785.46,48
812.48,49
876.89,50
983.42,51
854.38,52
881.29,53
848.83,54
968.17,55
921.58,56
900.93,57
951.09,58
1017.24,59
1001.73,60
848.06,61
964.74,62
897.21,63
930.95,64
852.07,65
