powerInW,timeInMinutes
2497.69,0
2354.13,1
2511.47,2
2295.65,3
2047.94,4
2045.38,5
2561.48,6
2639.28,7
2416.8,8
2144.79,9
2188.67,10
2617.69,11
2198.54,12
232.34,13
250.1,14
262.05,15
259.64,16
260.93,17
252.96,18
244.64,19
204.05,20
249.7,21
203.92,22
225.61,23
242.18,24
245.41,25
252.24,26
251.42,27
247.03,28
261.04,29
233.48,30
213.2,31
223.22,32
242.34,33
208.38,34
237.95,35
224.2,36
235.37,37
243.58,38
232.56,39
273.53,40
226.94,41
230.94,42
238.9,43
233.05,44
245.2,45
265.02,46
231.42,47
260.69,48
237.33,49
266.98,50
273.03,51
259.06,52
221.13,53
261.0,54
237.2,55
257.88,56
254.7,57
314.53,58
240.73,59
216.01,60
231.66,61
229.2,62
210.33,63
250.14,64
221.03,65
212.19,66
267.43,67
210.24,68
212.82,69
255.27,70
285.8,71
268.34,72
242.69,73
249.92,74
175.45,75
241.49,76
198.06,77
272.27,78
183.22,79
251.01,80
243.57,81
198.06,82
2401.57,83
2589.6,84
2009.38,85
2211.43,86
2423.42,87
2299.56,88
2592.53,89
2163.13,90
2874.97,91
2087.1,92
