powerInW,timeInMinutes
108.63,0
102.76,1
115.41,2
103.72,3
96.34,4
93.3,5
114.37,6
115.51,7
95.62,8
139.17,9
104.01,10
126.47,11
119.86,12
110.92,13
116.59,14
99.81,15
97.05,16
110.08,17
108.42,18
102.71,19
107.29,20
108.12,21
105.27,22
109.8,23
110.87,24
119.37,25
114.43,26
104.34,27
108.26,28
114.36,29
109.15,30
103.82,31
95.85,32
94.19,33
130.47,34
95.76,35
117.44,36
100.29,37
97.77,38
106.95,39
111.84,40
113.41,41
120.9,42
117.02,43
111.23,44
117.28,45
112.46,46
103.47,47
112.37,48
113.82,49
100.82,50
117.91,51
110.68,52
123.93,53
119.08,54
115.98,55
106.19,56
116.05,57
90.95,58
116.64,59
109.13,60
84.45,61
100.43,62
104.41,63
125.82,64
110.8,65
110.51,66
91.9,67
115.85,68
111.13,69
115.56,70
121.58,71
111.28,72
105.47,73
114.04,74
109.67,75
111.28,76
109.03,77
110.38,78
133.44,79
90.81,80
117.68,81
3.15,82
109.16,83
117.44,84
98.59,85
95.98,86
108.56,87
107.26,88
117.08,89
101.23,90
108.43,91
121.44,92
119.84,93
138.93,94
109.19,95
120.09,96
100.32,97
97.58,98
115.4,99
110.03,100
111.63,101
100.27,102
101.59,103
99.67,104
117.49,105
87.86,106
110.82,107
119.16,108
114.93,109
92.78,110
108.17,111
108.94,112
106.58,113
125.68,114
107.02,115
106.46,116
104.24,117
117.95,118
110.89,119
100.66,120
123.43,121
104.54,122
113.26,123
92.86,124
118.15,125
119.22,126
113.82,127
103.91,128
118.67,129
119.4,130
86.28,131
115.05,132
102.14,133
94.34,134
111.18,135
105.81,136
103.08,137
107.21,138
114.49,139
111.78,140
115.02,141
100.41,142
117.73,143
120.06,144
92.41,145
111.87,146
116.38,147
106.09,148
96.53,149
112.2,150
107.35,151
111.47,152
117.16,153
119.51,154
110.85,155
114.02,156
105.43,157
106.72,158
118.66,159
92.43,160
87.14,161
125.86,162
111.25,163
123.0,164
123.72,165
119.86,166
108.04,167
121.46,168
122.19,169
103.97,170
102.52,171
100.08,172
125.13,173
118.26,174
115.75,175
93.45,176
98.51,177
123.55,178
111.61,179
97.8,180
106.54,181
105.34,182
117.86,183
118.62,184
119.66,185
109.48,186
114.56,187
117.87,188
117.42,189
106.12,190
99.69,191
116.17,192
113.55,193
113.65,194
112.26,195
111.47,196
116.59,197
121.48,198
92.92,199
107.67,200
91.57,201
92.12,202
111.57,203
125.13,204
88.19,205
104.75,206
118.85,207
112.0,208
