powerInW,timeInMinutes
86.54,0
95.13,1
102.03,2
98.43,3
63.16,4
91.72,5
186.33,6
158.03,7
161.1,8
167.82,9
158.8,10
169.6,11
172.32,12
120.15,13
93.26,14
84.71,15
81.55,16
80.82,17
109.88,18
80.78,19
89.79,20
106.88,21
93.08,22
110.44,23
98.06,24
89.36,25
111.61,26
107.41,27
84.98,28
85.84,29
86.34,30
80.78,31
82.58,32
87.66,33
94.18,34
86.03,35
88.6,36
95.47,37
93.32,38
89.45,39
99.95,40
80.12,41
88.49,42
92.05,43
85.07,44
100.24,45
79.26,46
93.84,47
89.68,48
88.12,49
101.74,50
93.39,51
100.25,52
94.95,53
86.19,54
