powerInW,timeInMinutes
230.0,0
230.0,1
230.0,2
230.0,3
230.0,4
230.0,5
230.0,6
230.0,7
230.0,8
230.0,9
230.0,10
230.0,11
230.0,12
230.0,13
230.0,14
230.0,15
230.0,16
230.0,17
230.0,18
230.0,19
160.0,20
160.0,21
160.0,22
160.0,23
160.0,24
160.0,25
160.0,26
160.0,27
160.0,28
160.0,29
160.0,30
160.0,31
160.0,32
160.0,33
160.0,34
160.0,35
160.0,36
160.0,37
160.0,38
160.0,39
160.0,40
160.0,41
160.0,42
160.0,43
160.0,44
160.0,45
160.0,46
160.0,47
160.0,48
160.0,49
160.0,50
160.0,51
160.0,52
160.0,53
160.0,54
160.0,55
160.0,56
160.0,57
160.0,58
160.0,59
160.0,60
160.0,61
160.0,62
160.0,63
160.0,64
160.0,65
160.0,66
60.0,67
60.0,68
60.0,69
60.0,70
60.0,71
60.0,72
60.0,73
60.0,74
60.0,75
60.0,76
60.0,77
60.0,78
60.0,79
60.0,80
60.0,81
60.0,82
60.0,83
60.0,84
60.0,85
60.0,86
60.0,87
60.0,88
60.0,89
60.0,90
60.0,91
60.0,92
60.0,93
60.0,94
60.0,95
70.0,96
70.0,97
130.0,98
130.0,99
130.0,100
130.0,101
60.0,102
60.0,103
60.0,104
60.0,105
60.0,106
60.0,107
60.0,108
60.0,109
60.0,110
60.0,111
60.0,112
60.0,113
60.0,114
60.0,115
60.0,116
60.0,117
60.0,118
60.0,119
60.0,120
60.0,121
60.0,122
60.0,123
60.0,124
60.0,125
60.0,126
60.0,127
60.0,128
60.0,129
60.0,130
60.0,131
60.0,132
60.0,133
60.0,134
60.0,135
60.0,136
60.0,137
60.0,138
60.0,139
60.0,140
60.0,141
60.0,142
60.0,143
60.0,144
60.0,145
60.0,146
60.0,147
60.0,148
60.0,149
60.0,150
60.0,151
60.0,152
60.0,153
60.0,154
60.0,155
60.0,156
60.0,157
60.0,158
60.0,159
60.0,160
60.0,161
60.0,162
60.0,163
60.0,164
60.0,165
60.0,166
60.0,167
60.0,168
60.0,169
60.0,170
60.0,171
60.0,172
60.0,173
60.0,174
60.0,175
60.0,176
60.0,177
60.0,178
60.0,179
60.0,180
60.0,181
60.0,182
60.0,183
60.0,184
60.0,185
60.0,186
60.0,187
60.0,188
60.0,189
60.0,190
60.0,191
60.0,192
60.0,193
60.0,194
60.0,195
60.0,196
60.0,197
60.0,198
60.0,199
60.0,200
60.0,201
60.0,202
60.0,203
60.0,204
60.0,205
60.0,206
60.0,207
60.0,208
60.0,209
60.0,210
60.0,211
60.0,212
60.0,213
60.0,214
60.0,215
60.0,216
60.0,217
60.0,218
60.0,219
60.0,220
60.0,221
60.0,222
60.0,223
60.0,224
120.0,225
120.0,226
120.0,227
120.0,228
120.0,229
120.0,230
120.0,231
120.0,232
120.0,233
120.0,234
120.0,235
120.0,236
120.0,237
120.0,238
120.0,239
120.0,240
120.0,241
120.0,242
120.0,243
120.0,244
120.0,245
120.0,246
120.0,247
120.0,248
120.0,249
120.0,250
120.0,251
120.0,252
120.0,253
120.0,254
120.0,255
120.0,256
120.0,257
120.0,258
120.0,259
120.0,260
120.0,261
120.0,262
120.0,263
120.0,264
120.0,265
120.0,266
120.0,267
120.0,268
120.0,269
120.0,270
120.0,271
120.0,272
120.0,273
120.0,274
120.0,275
120.0,276
120.0,277
120.0,278
120.0,279
120.0,280
120.0,281
120.0,282
120.0,283
120.0,284
120.0,285
120.0,286
120.0,287
120.0,288
120.0,289
120.0,290
120.0,291
120.0,292
120.0,293
120.0,294
120.0,295
120.0,296
120.0,297
120.0,298
120.0,299
120.0,300
120.0,301
120.0,302
120.0,303
120.0,304
120.0,305
120.0,306
120.0,307
120.0,308
120.0,309
120.0,310
120.0,311
120.0,312
120.0,313
120.0,314
120.0,315
120.0,316
120.0,317
120.0,318
120.0,319
120.0,320
60.0,321
60.0,322
60.0,323
60.0,324
60.0,325
60.0,326
60.0,327
