powerInW,timeInMinutes
102.12,0
118.91,1
83.47,2
110.79,3
115.8,4
123.68,5
124.93,6
98.58,7
108.29,8
106.45,9
119.89,10
116.32,11
98.9,12
134.1,13
108.04,14
124.12,15
101.34,16
115.96,17
109.14,18
127.82,19
98.35,20
112.17,21
88.36,22
106.43,23
125.78,24
121.16,25
118.87,26
110.87,27
129.61,28
102.39,29
112.47,30
109.89,31
116.5,32
116.85,33
111.04,34
111.59,35
128.82,36
105.1,37
89.01,38
122.36,39
111.13,40
115.34,41
105.54,42
94.72,43
111.01,44
124.19,45
116.83,46
104.46,47
108.31,48
94.55,49
93.61,50
94.67,51
91.77,52
124.45,53
114.51,54
116.97,55
135.98,56
95.07,57
113.22,58
118.57,59
105.54,60
104.57,61
109.02,62
111.56,63
105.72,64
115.32,65
108.22,66
101.09,67
122.17,68
