powerInW,timeInMinutes
2021.46,0
2521.35,1
2163.56,2
2565.26,3
2754.4,4
2451.93,5
2211.6,6
2254.13,7
2273.89,8
2122.02,9
2537.99,10
2264.03,11
2729.45,12
2540.73,13
228.95,14
264.8,15
223.44,16
239.67,17
218.55,18
281.58,19
242.0,20
293.67,21
206.62,22
247.73,23
222.62,24
288.18,25
256.12,26
199.5,27
251.95,28
217.92,29
245.32,30
250.61,31
206.25,32
272.5,33
254.32,34
222.36,35
235.36,36
213.43,37
237.24,38
220.82,39
240.09,40
272.64,41
274.69,42
255.16,43
227.6,44
221.98,45
241.73,46
226.22,47
234.12,48
236.32,49
285.98,50
285.37,51
204.19,52
277.79,53
217.93,54
244.01,55
268.94,56
218.55,57
234.84,58
239.02,59
223.59,60
234.67,61
278.29,62
242.84,63
203.18,64
265.55,65
254.21,66
257.51,67
230.46,68
240.16,69
220.92,70
261.82,71
218.34,72
199.52,73
243.82,74
285.43,75
232.04,76
248.29,77
242.53,78
246.9,79
239.29,80
212.5,81
279.34,82
274.1,83
229.93,84
216.59,85
2360.91,86
2206.79,87
2234.35,88
2667.21,89
2294.06,90
2492.89,91
2876.55,92
2040.5,93
1793.82,94
2456.28,95
