powerInW,timeInMinutes
18.98,0
13.28,1
14.53,2
15.37,3
14.77,4
18.55,5
19.01,6
14.92,7
17.57,8
16.48,9
17.22,10
17.81,11
18.14,12
17.07,13
16.82,14
16.1,15
15.45,16
17.93,17
15.98,18
16.09,19
13.3,20
13.3,21
15.18,22
18.39,23
17.96,24
15.37,25
16.51,26
13.93,27
17.74,28
15.29,29
15.47,30
14.2,31
16.83,32
17.57,33
16.75,34
14.01,35
15.75,36
20.28,37
13.77,38
14.21,39
15.63,40
17.03,41
18.61,42
18.8,43
13.98,44
16.88,45
15.19,46
15.12,47
16.59,48
17.11,49
14.75,50
14.83,51
14.08,52
15.96,53
15.78,54
17.1,55
1.8,56
16.81,57
16.44,58
17.04,59
16.83,60
15.93,61
18.29,62
18.56,63
18.11,64
15.83,65
18.75,66
15.99,67
17.13,68
14.33,69
17.78,70
17.58,71
16.25,72
16.62,73
13.53,74
15.35,75
15.96,76
15.92,77
18.39,78
17.33,79
14.46,80
13.4,81
16.87,82
15.86,83
17.71,84
16.53,85
17.76,86
16.63,87
15.97,88
15.3,89
19.76,90
15.34,91
17.18,92
16.81,93
16.48,94
16.6,95
16.36,96
14.75,97
16.2,98
15.43,99
18.09,100
14.09,101
16.76,102
15.43,103
15.46,104
19.7,105
13.49,106
