powerInW,timeInMinutes
3.36,0
3.04,1
3.14,2
2.69,3
3.71,4
3.11,5
3.36,6
2.97,7
3.16,8
3.4,9
3.34,10
3.03,11
3.0,12
2.85,13
3.31,14
3.06,15
3.21,16
3.25,17
3.17,18
24.67,19
22.51,20
26.91,21
23.01,22
21.47,23
23.95,24
23.05,25
24.98,26
20.41,27
22.49,28
21.76,29
19.98,30
23.47,31
23.87,32
24.03,33
22.31,34
22.28,35
23.69,36
23.04,37
22.33,38
25.37,39
24.15,40
22.76,41
24.47,42
24.7,43
24.09,44
22.55,45
22.02,46
21.82,47
25.48,48
23.85,49
22.86,50
25.32,51
22.05,52
22.35,53
23.07,54
22.75,55
21.41,56
24.5,57
22.37,58
23.75,59
21.83,60
22.69,61
25.38,62
24.52,63
23.21,64
25.23,65
24.69,66
25.93,67
25.51,68
23.79,69
25.41,70
20.94,71
22.08,72
23.03,73
21.87,74
24.57,75
24.48,76
23.89,77
20.99,78
24.36,79
21.28,80
22.06,81
23.07,82
23.5,83
25.0,84
22.45,85
22.01,86
23.45,87
20.56,88
23.35,89
23.3,90
21.86,91
22.35,92
25.83,93
22.47,94
23.82,95
21.94,96
23.2,97
24.82,98
20.44,99
25.05,100
22.27,101
20.14,102
24.72,103
23.09,104
26.91,105
23.7,106
23.01,107
25.02,108
23.6,109
21.42,110
23.74,111
26.3,112
20.75,113
25.6,114
25.25,115
26.5,116
21.49,117
22.31,118
22.48,119
23.64,120
23.85,121
24.12,122
24.51,123
21.37,124
25.65,125
22.86,126
23.8,127
20.78,128
20.72,129
21.27,130
25.08,131
23.47,132
24.21,133
20.16,134
26.33,135
