powerInW,timeInMinutes
70.0,0
70.0,1
70.0,2
70.0,3
70.0,4
70.0,5
70.0,6
70.0,7
70.0,8
70.0,9
100.0,10
100.0,11
100.0,12
100.0,13
100.0,14
100.0,15
100.0,16
100.0,17
100.0,18
100.0,19
100.0,20
100.0,21
100.0,22
100.0,23
100.0,24
100.0,25
100.0,26
100.0,27
100.0,28
100.0,29
100.0,30
100.0,31
100.0,32
100.0,33
100.0,34
70.0,35
70.0,36
70.0,37
70.0,38
70.0,39
70.0,40
70.0,41
70.0,42
70.0,43
70.0,44
70.0,45
70.0,46
70.0,47
70.0,48
70.0,49
70.0,50
70.0,51
70.0,52
70.0,53
70.0,54
70.0,55
70.0,56
60.0,57
60.0,58
60.0,59
60.0,60
60.0,61
60.0,62
60.0,63
60.0,64
60.0,65
60.0,66
60.0,67
60.0,68
60.0,69
60.0,70
60.0,71
60.0,72
60.0,73
130.0,74
130.0,75
130.0,76
190.0,77
190.0,78
190.0,79
190.0,80
190.0,81
190.0,82
190.0,83
190.0,84
220.0,85
220.0,86
220.0,87
220.0,88
220.0,89
220.0,90
220.0,91
220.0,92
220.0,93
220.0,94
220.0,95
220.0,96
220.0,97
220.0,98
220.0,99
220.0,100
220.0,101
220.0,102
220.0,103
220.0,104
220.0,105
220.0,106
220.0,107
220.0,108
220.0,109
220.0,110
220.0,111
190.0,112
190.0,113
190.0,114
190.0,115
190.0,116
190.0,117
190.0,118
190.0,119
190.0,120
190.0,121
130.0,122
130.0,123
130.0,124
130.0,125
130.0,126
130.0,127
130.0,128
130.0,129
130.0,130
130.0,131
130.0,132
130.0,133
130.0,134
130.0,135
130.0,136
130.0,137
130.0,138
130.0,139
130.0,140
130.0,141
130.0,142
130.0,143
130.0,144
130.0,145
130.0,146
130.0,147
130.0,148
130.0,149
130.0,150
130.0,151
130.0,152
130.0,153
130.0,154
130.0,155
130.0,156
130.0,157
130.0,158
130.0,159
130.0,160
130.0,161
130.0,162
130.0,163
130.0,164
130.0,165
130.0,166
130.0,167
130.0,168
130.0,169
130.0,170
130.0,171
130.0,172
130.0,173
130.0,174
130.0,175
130.0,176
130.0,177
130.0,178
130.0,179
130.0,180
60.0,181
60.0,182
60.0,183
60.0,184
60.0,185
60.0,186
60.0,187
60.0,188
60.0,189
60.0,190
60.0,191
60.0,192
60.0,193
60.0,194
60.0,195
60.0,196
60.0,197
60.0,198
60.0,199
60.0,200
60.0,201
60.0,202
60.0,203
120.0,204
120.0,205
120.0,206
120.0,207
120.0,208
120.0,209
120.0,210
120.0,211
120.0,212
120.0,213
120.0,214
120.0,215
120.0,216
120.0,217
120.0,218
120.0,219
120.0,220
120.0,221
120.0,222
120.0,223
120.0,224
120.0,225
120.0,226
120.0,227
120.0,228
120.0,229
120.0,230
120.0,231
120.0,232
120.0,233
120.0,234
120.0,235
120.0,236
120.0,237
120.0,238
120.0,239
120.0,240
120.0,241
