powerInW,timeInMinutes
124.89,0
126.48,1
119.74,2
96.46,3
119.73,4
119.67,5
108.69,6
116.47,7
82.34,8
123.86,9
111.53,10
107.66,11
103.66,12
93.53,13
109.02,14
110.51,15
111.73,16
104.66,17
102.28,18
112.18,19
100.76,20
121.74,21
94.97,22
116.06,23
108.47,24
115.93,25
93.33,26
116.38,27
100.34,28
120.41,29
120.14,30
110.76,31
102.71,32
109.37,33
99.33,34
113.2,35
117.35,36
107.65,37
83.44,38
112.43,39
105.59,40
113.92,41
116.35,42
111.33,43
102.51,44
107.16,45
106.35,46
112.29,47
131.32,48
106.42,49
94.81,50
112.67,51
127.21,52
103.74,53
120.42,54
107.71,55
119.92,56
107.87,57
109.69,58
112.08,59
104.26,60
89.41,61
106.0,62
114.0,63
115.83,64
128.71,65
118.0,66
114.82,67
115.05,68
113.26,69
97.53,70
110.25,71
130.42,72
125.56,73
111.77,74
111.01,75
112.18,76
99.85,77
90.08,78
108.54,79
119.33,80
125.38,81
112.06,82
115.64,83
106.58,84
121.01,85
118.34,86
130.7,87
104.24,88
