powerInW,timeInMinutes
70.0,0
70.0,1
70.0,2
70.0,3
70.0,4
60.0,5
60.0,6
60.0,7
60.0,8
60.0,9
60.0,10
60.0,11
60.0,12
60.0,13
60.0,14
60.0,15
60.0,16
60.0,17
60.0,18
60.0,19
60.0,20
60.0,21
60.0,22
60.0,23
60.0,24
60.0,25
60.0,26
60.0,27
60.0,28
60.0,29
60.0,30
60.0,31
60.0,32
60.0,33
60.0,34
60.0,35
60.0,36
60.0,37
60.0,38
60.0,39
60.0,40
60.0,41
60.0,42
60.0,43
60.0,44
60.0,45
60.0,46
60.0,47
60.0,48
60.0,49
60.0,50
60.0,51
60.0,52
60.0,53
60.0,54
60.0,55
60.0,56
60.0,57
60.0,58
60.0,59
60.0,60
60.0,61
60.0,62
60.0,63
60.0,64
60.0,65
60.0,66
60.0,67
60.0,68
60.0,69
60.0,70
60.0,71
60.0,72
60.0,73
60.0,74
60.0,75
60.0,76
60.0,77
60.0,78
60.0,79
60.0,80
60.0,81
60.0,82
60.0,83
60.0,84
60.0,85
60.0,86
60.0,87
60.0,88
60.0,89
60.0,90
60.0,91
60.0,92
60.0,93
60.0,94
60.0,95
60.0,96
60.0,97
60.0,98
60.0,99
60.0,100
60.0,101
60.0,102
160.0,103
160.0,104
160.0,105
160.0,106
160.0,107
160.0,108
160.0,109
160.0,110
160.0,111
160.0,112
160.0,113
160.0,114
160.0,115
160.0,116
160.0,117
160.0,118
160.0,119
160.0,120
160.0,121
160.0,122
160.0,123
160.0,124
160.0,125
160.0,126
160.0,127
160.0,128
100.0,129
100.0,130
100.0,131
100.0,132
100.0,133
100.0,134
100.0,135
100.0,136
100.0,137
100.0,138
100.0,139
100.0,140
100.0,141
100.0,142
100.0,143
100.0,144
100.0,145
100.0,146
100.0,147
100.0,148
100.0,149
100.0,150
100.0,151
100.0,152
100.0,153
100.0,154
100.0,155
100.0,156
100.0,157
100.0,158
100.0,159
100.0,160
100.0,161
100.0,162
100.0,163
100.0,164
100.0,165
100.0,166
100.0,167
100.0,168
100.0,169
100.0,170
100.0,171
100.0,172
100.0,173
100.0,174
100.0,175
100.0,176
100.0,177
100.0,178
100.0,179
100.0,180
100.0,181
100.0,182
100.0,183
100.0,184
100.0,185
100.0,186
100.0,187
100.0,188
100.0,189
100.0,190
100.0,191
100.0,192
100.0,193
100.0,194
100.0,195
100.0,196
100.0,197
100.0,198
100.0,199
100.0,200
100.0,201
100.0,202
100.0,203
100.0,204
100.0,205
100.0,206
100.0,207
100.0,208
100.0,209
100.0,210
100.0,211
100.0,212
100.0,213
100.0,214
100.0,215
100.0,216
100.0,217
100.0,218
100.0,219
100.0,220
100.0,221
100.0,222
100.0,223
100.0,224
60.0,225
60.0,226
60.0,227
60.0,228
60.0,229
60.0,230
60.0,231
60.0,232
60.0,233
60.0,234
60.0,235
60.0,236
60.0,237
60.0,238
60.0,239
60.0,240
160.0,241
160.0,242
160.0,243
160.0,244
160.0,245
160.0,246
160.0,247
160.0,248
160.0,249
160.0,250
160.0,251
160.0,252
160.0,253
160.0,254
160.0,255
160.0,256
160.0,257
160.0,258
160.0,259
160.0,260
160.0,261
160.0,262
160.0,263
160.0,264
160.0,265
160.0,266
160.0,267
160.0,268
160.0,269
160.0,270
160.0,271
160.0,272
160.0,273
160.0,274
160.0,275
160.0,276
160.0,277
160.0,278
160.0,279
160.0,280
160.0,281
160.0,282
160.0,283
160.0,284
160.0,285
160.0,286
160.0,287
160.0,288
160.0,289
160.0,290
160.0,291
160.0,292
160.0,293
160.0,294
160.0,295
160.0,296
160.0,297
160.0,298
160.0,299
160.0,300
160.0,301
160.0,302
160.0,303
160.0,304
160.0,305
160.0,306
160.0,307
160.0,308
160.0,309
160.0,310
160.0,311
160.0,312
160.0,313
160.0,314
160.0,315
160.0,316
160.0,317
160.0,318
160.0,319
160.0,320
160.0,321
160.0,322
160.0,323
160.0,324
160.0,325
160.0,326
160.0,327
160.0,328
160.0,329
160.0,330
160.0,331
160.0,332
60.0,333
60.0,334
60.0,335
60.0,336
60.0,337
60.0,338
60.0,339
60.0,340
60.0,341
60.0,342
60.0,343
