powerInW,timeInMinutes
52.78,0
53.68,1
52.24,2
52.95,3
53.37,4
53.08,5
55.85,6
51.26,7
53.44,8
47.36,9
51.05,10
47.92,11
50.97,12
53.85,13
55.45,14
52.46,15
53.78,16
50.96,17
51.17,18
52.68,19
50.78,20
49.22,21
47.37,22
49.81,23
48.57,24
48.58,25
51.9,26
54.14,27
48.76,28
52.89,29
54.1,30
49.22,31
48.92,32
55.04,33
52.4,34
50.03,35
48.43,36
52.27,37
51.55,38
52.89,39
48.43,40
57.49,41
73.96,42
73.22,43
70.52,44
68.46,45
69.36,46
67.8,47
74.67,48
67.91,49
73.41,50
70.16,51
67.81,52
69.96,53
65.3,54
70.92,55
67.82,56
68.35,57
70.94,58
73.63,59
67.25,60
67.81,61
72.12,62
73.54,63
65.33,64
68.69,65
70.3,66
70.63,67
69.48,68
68.1,69
69.64,70
68.45,71
69.43,72
71.77,73
67.42,74
73.17,75
67.69,76
67.69,77
69.32,78
70.09,79
70.0,80
70.22,81
68.63,82
71.91,83
65.98,84
71.25,85
68.4,86
69.15,87
70.03,88
68.97,89
65.76,90
68.14,91
74.13,92
69.04,93
68.31,94
71.86,95
66.98,96
66.98,97
68.03,98
66.88,99
73.49,100
65.93,101
72.31,102
63.26,103
72.51,104
71.92,105
68.28,106
66.58,107
68.12,108
68.87,109
71.06,110
70.47,111
68.8,112
71.23,113
71.46,114
69.73,115
68.41,116
70.05,117
70.2,118
68.29,119
68.92,120
69.32,121
