powerInW,timeInMinutes
128.1,0
122.77,1
120.9,2
99.07,3
125.02,4
98.03,5
98.58,6
111.25,7
113.66,8
125.39,9
93.4,10
94.92,11
102.66,12
112.32,13
108.14,14
117.83,15
101.69,16
97.81,17
107.13,18
115.87,19
124.31,20
104.37,21
121.02,22
107.35,23
111.76,24
89.3,25
106.37,26
125.83,27
115.07,28
132.88,29
130.98,30
112.0,31
108.18,32
101.38,33
124.17,34
85.72,35
112.16,36
106.02,37
109.22,38
110.78,39
106.44,40
106.31,41
107.65,42
101.38,43
91.65,44
113.09,45
104.01,46
114.67,47
110.79,48
132.3,49
96.29,50
115.79,51
105.08,52
114.67,53
125.76,54
87.63,55
116.79,56
98.5,57
94.26,58
141.17,59
110.86,60
103.06,61
119.28,62
99.36,63
123.78,64
95.25,65
97.1,66
106.11,67
96.57,68
135.88,69
87.0,70
115.88,71
100.67,72
109.57,73
109.89,74
129.16,75
115.99,76
98.6,77
112.42,78
115.88,79
114.94,80
113.19,81
100.62,82
112.92,83
110.45,84
95.97,85
131.67,86
119.72,87
117.63,88
109.97,89
91.89,90
116.88,91
110.34,92
121.38,93
118.15,94
121.93,95
101.19,96
111.66,97
111.19,98
92.06,99
103.56,100
105.04,101
118.53,102
111.58,103
92.65,104
111.4,105
116.28,106
115.7,107
95.44,108
107.2,109
98.38,110
119.88,111
98.94,112
121.34,113
110.09,114
97.38,115
111.39,116
109.6,117
89.76,118
98.06,119
120.72,120
110.05,121
