powerInW,timeInMinutes
17.02,0
15.31,1
19.01,2
14.11,3
15.0,4
14.35,5
15.86,6
14.86,7
15.51,8
17.33,9
17.58,10
14.37,11
13.24,12
21.22,13
15.05,14
14.68,15
15.49,16
17.32,17
16.46,18
18.54,19
16.09,20
14.72,21
15.66,22
20.33,23
15.02,24
13.2,25
17.95,26
19.7,27
17.52,28
14.44,29
15.71,30
14.36,31
14.05,32
13.79,33
15.86,34
18.09,35
14.8,36
13.9,37
19.78,38
12.65,39
13.88,40
16.61,41
14.82,42
16.88,43
14.79,44
15.49,45
16.25,46
16.67,47
15.45,48
18.2,49
17.4,50
17.28,51
19.83,52
19.47,53
13.54,54
16.6,55
16.19,56
15.25,57
14.49,58
16.73,59
2.01,60
15.35,61
14.09,62
18.38,63
12.62,64
14.31,65
14.89,66
16.87,67
15.32,68
17.22,69
17.69,70
12.27,71
14.97,72
18.96,73
17.82,74
16.07,75
18.32,76
14.34,77
15.07,78
18.0,79
17.67,80
17.54,81
17.91,82
17.85,83
14.1,84
15.12,85
14.38,86
18.01,87
18.37,88
19.45,89
16.71,90
16.62,91
15.92,92
16.16,93
19.71,94
16.8,95
18.0,96
18.28,97
15.06,98
17.52,99
14.96,100
16.95,101
17.63,102
15.03,103
13.34,104
16.1,105
15.3,106
18.3,107
17.27,108
17.09,109
14.66,110
18.65,111
17.58,112
15.1,113
15.57,114
18.03,115
18.43,116
13.46,117
