powerInW,timeInMinutes
2679.13,0
1676.01,1
2535.13,2
2731.0,3
2199.75,4
2504.07,5
2385.21,6
2243.34,7
2575.35,8
2367.27,9
2619.82,10
2492.95,11
1942.05,12
2182.8,13
2601.1,14
2239.83,15
246.09,16
269.08,17
266.69,18
216.76,19
272.67,20
240.78,21
229.58,22
241.13,23
215.9,24
219.17,25
245.76,26
250.72,27
186.04,28
233.3,29
239.1,30
232.02,31
277.7,32
265.09,33
230.67,34
242.35,35
219.45,36
273.43,37
215.46,38
224.61,39
255.76,40
283.96,41
200.65,42
254.47,43
233.02,44
196.82,45
278.88,46
214.67,47
235.99,48
261.7,49
229.63,50
228.48,51
260.59,52
238.94,53
303.43,54
232.86,55
172.25,56
233.21,57
251.88,58
231.04,59
217.19,60
218.19,61
209.27,62
249.37,63
232.28,64
253.87,65
281.44,66
227.52,67
286.97,68
251.17,69
255.87,70
239.78,71
289.17,72
225.95,73
202.43,74
243.75,75
239.0,76
242.06,77
250.57,78
214.73,79
289.85,80
211.49,81
244.62,82
232.14,83
221.56,84
224.72,85
249.41,86
247.83,87
237.93,88
213.72,89
256.2,90
219.58,91
254.38,92
241.67,93
232.95,94
241.56,95
231.47,96
2673.62,97
2779.36,98
1957.0,99
2342.4,100
2590.8,101
2374.72,102
2697.68,103
2402.01,104
2197.49,105
2207.14,106
2352.27,107
