powerInW,timeInMinutes
83.49,0
77.15,1
75.55,2
75.61,3
75.93,4
77.28,5
168.96,6
116.81,7
101.04,8
77.41,9
90.46,10
84.53,11
98.66,12
93.39,13
73.53,14
96.01,15
79.22,16
95.69,17
99.53,18
85.67,19
81.08,20
99.54,21
93.62,22
84.6,23
73.89,24
78.4,25
85.29,26
81.85,27
92.46,28
88.33,29
96.91,30
97.22,31
75.68,32
85.93,33
98.94,34
90.23,35
93.2,36
103.48,37
95.75,38
92.96,39
91.94,40
92.93,41
95.76,42
92.81,43
88.88,44
98.65,45
89.41,46
77.75,47
72.05,48
80.15,49
78.1,50
79.91,51
101.68,52
80.33,53
158.49,54
161.23,55
150.84,56
183.57,57
168.78,58
130.41,59
90.71,60
83.01,61
74.99,62
