powerInW,timeInMinutes
800.0,0
849.23,1
898.46,2
947.69,3
996.92,4
1046.15,5
1095.38,6
1144.62,7
1193.85,8
1243.08,9
1292.31,10
1341.54,11
1390.77,12
1440.0,13
1170.0,14
900.0,15
1080.0,16
1102.91,17
1125.82,18
1148.73,19
1171.64,20
1194.55,21
1217.45,22
1240.36,23
1263.27,24
1286.18,25
1309.09,26
1200.0,27
1140.0,28
1080.0,29
1440.0,30
1325.45,31
1210.91,32
1096.36,33
981.82,34
1054.55,35
1127.27,36
1200.0,37
1280.0,38
1360.0,39
1440.0,40
1440.26,41
1440.52,42
1440.77,43
1441.03,44
1441.29,45
1441.55,46
1441.81,47
1442.07,48
1442.32,49
1442.58,50
1442.84,51
1443.1,52
1443.36,53
1443.62,54
1443.87,55
1444.13,56
1444.39,57
1444.65,58
1444.91,59
1445.16,60
1445.42,61
1445.68,62
1445.94,63
1446.2,64
1446.46,65
1446.71,66
1446.97,67
1447.23,68
1447.49,69
1447.75,70
1448.01,71
1448.26,72
1448.52,73
1448.78,74
1449.04,75
1449.3,76
1449.56,77
1449.81,78
1450.07,79
1450.33,80
1450.59,81
1450.85,82
1451.1,83
1451.36,84
1451.62,85
1451.88,86
1452.14,87
1452.4,88
1452.65,89
1452.91,90
1453.17,91
1453.43,92
1453.69,93
1453.95,94
1454.2,95
1454.46,96
1454.72,97
1454.98,98
1455.24,99
1455.49,100
1455.75,101
1456.01,102
1456.27,103
1456.53,104
1456.79,105
1457.04,106
1457.3,107
1457.56,108
1457.82,109
1458.08,110
1458.34,111
1458.59,112
1458.85,113
1459.11,114
1459.37,115
1459.63,116
1459.89,117
1460.14,118
1460.4,119
1460.66,120
1460.92,121
1461.18,122
1461.43,123
1461.69,124
1461.95,125
1462.21,126
1462.47,127
1462.73,128
1462.98,129
1463.24,130
1463.5,131
1463.76,132
1464.02,133
1464.28,134
1464.53,135
1464.79,136
1465.05,137
1465.31,138
1465.57,139
1465.82,140
1466.08,141
1466.34,142
1466.6,143
1466.86,144
1467.12,145
1467.37,146
1467.63,147
1467.89,148
1468.15,149
1468.41,150
1468.67,151
1468.92,152
1469.18,153
1469.44,154
1469.7,155
1469.96,156
1470.22,157
1470.47,158
1470.73,159
1470.99,160
1471.25,161
1471.51,162
1471.76,163
1472.02,164
1472.28,165
1472.54,166
1472.8,167
1473.06,168
1473.31,169
1473.57,170
1473.83,171
1474.09,172
1474.35,173
1474.61,174
1474.86,175
1475.12,176
1475.38,177
1475.64,178
1475.9,179
1476.15,180
1476.41,181
1476.67,182
1476.93,183
1477.19,184
1477.45,185
1477.7,186
1477.96,187
1478.22,188
1478.48,189
1478.74,190
1479.0,191
1479.25,192
1479.51,193
1479.77,194
1480.03,195
1480.29,196
1480.55,197
1480.8,198
1481.06,199
1481.32,200
1481.58,201
1481.84,202
1482.09,203
1482.35,204
1482.61,205
1482.87,206
1483.13,207
1483.39,208
1483.64,209
1483.9,210
1484.16,211
1484.42,212
1484.68,213
1484.94,214
1485.19,215
1485.45,216
1485.71,217
1485.97,218
1486.23,219
1486.48,220
1486.74,221
1487.0,222
1487.26,223
1487.52,224
1487.78,225
1488.03,226
1488.29,227
1488.55,228
1488.81,229
1489.07,230
1489.33,231
1489.58,232
1489.84,233
1490.1,234
1490.36,235
1490.62,236
1490.88,237
1491.13,238
1491.39,239
1491.65,240
1491.91,241
1492.17,242
1492.42,243
1492.68,244
1492.94,245
1493.2,246
1493.46,247
1493.72,248
1493.97,249
1494.23,250
1494.49,251
1494.75,252
1495.01,253
1495.27,254
1495.52,255
1495.78,256
1496.04,257
1496.3,258
1496.56,259
1496.81,260
1497.07,261
1497.33,262
1497.59,263
1497.85,264
1498.11,265
1498.36,266
1498.62,267
1498.88,268
1499.14,269
1499.4,270
1499.66,271
1499.91,272
1500.17,273
1500.43,274
1500.69,275
1500.95,276
1501.21,277
1501.46,278
1501.72,279
1501.98,280
