powerInW,timeInMinutes
10.5,0
11.0,1
11.5,2
12.0,3
12.5,4
13.0,5
13.5,6
14.0,7
14.5,8
15.0,9
15.5,10
16.0,11
16.5,12
17.0,13
17.5,14
18.0,15
18.5,16
19.0,17
19.5,18
20.0,19
20.5,20
21.0,21
21.5,22
22.0,23
22.5,24
23.0,25
23.5,26
24.0,27
24.5,28
25.0,29
25.5,30
26.0,31
26.5,32
27.0,33
27.5,34
28.0,35
28.5,36
29.0,37
29.5,38
30.0,39
29.5,40
29.0,41
28.5,42
28.0,43
27.5,44
27.0,45
26.5,46
26.0,47
25.5,48
25.0,49
24.5,50
24.0,51
23.5,52
23.0,53
22.5,54
22.0,55
21.5,56
21.0,57
20.5,58
20.0,59
19.5,60
19.0,61
18.5,62
18.0,63
17.5,64
17.0,65
16.5,66
16.0,67
15.5,68
15.0,69
14.5,70
14.0,71
13.5,72
13.0,73
12.5,74
12.0,75
11.5,76
11.0,77
10.5,78
