powerInW,timeInMinutes
1196.32,0
917.98,1
1130.02,2
737.58,3
863.58,4
1207.8,5
1061.09,6
784.51,7
1280.77,8
1112.01,9
956.18,10
1064.89,11
518.92,12
1292.63,13
1186.03,14
1038.23,15
705.26,16
1032.76,17
1168.87,18
1195.55,19
878.35,20
1082.69,21
1149.68,22
1057.83,23
1129.84,24
549.64,25
1084.29,26
1007.24,27
1292.24,28
717.98,29
1108.91,30
1148.62,31
1221.71,32
816.26,33
865.48,34
1083.71,35
1106.76,36
1207.18,37
80.09,38
945.93,39
1050.58,40
1186.67,41
268.6,42
699.72,43
1030.84,44
1055.15,45
773.18,46
320.98,47
1110.38,48
1094.83,49
873.26,50
87.5,51
1192.47,52
1184.78,53
1176.45,54
342.91,55
554.76,56
1029.96,57
1127.12,58
317.07,59
761.85,60
1219.82,61
1048.71,62
533.34,63
287.07,64
1169.39,65
1133.53,66
713.7,67
298.09,68
949.66,69
729.35,70
878.75,71
861.4,72
810.86,73
592.09,74
622.16,75
1168.64,76
612.71,77
1096.12,78
373.49,79
1239.77,80
531.16,81
413.88,82
1194.15,83
1089.6,84
990.98,85
56.55,86
1205.67,87
1011.69,88
564.33,89
618.05,90
1128.9,91
578.79,92
529.25,93
916.47,94
1161.62,95
750.31,96
610.74,97
951.54,98
798.89,99
689.7,100
697.62,101
506.8,102
1080.98,103
691.8,104
617.0,105
1239.22,106
977.51,107
65.56,108
919.21,109
1075.26,110
1096.96,111
126.9,112
949.74,113
1077.54,114
598.01,115
883.86,116
1158.29,117
341.31,118
735.39,119
781.37,120
