powerInW,timeInMinutes
1355.18,0
1266.96,1
1126.62,2
913.96,3
909.07,4
1134.6,5
1121.44,6
1169.96,7
819.93,8
1030.49,9
1123.97,10
1155.11,11
1179.28,12
643.77,13
515.95,14
1376.91,15
902.78,16
1023.99,17
568.8,18
1167.52,19
1087.83,20
1294.33,21
1128.72,22
937.75,23
1144.61,24
1021.73,25
962.86,26
981.35,27
493.76,28
640.94,29
910.68,30
1077.29,31
1007.93,32
834.47,33
1231.96,34
1234.19,35
1063.95,36
963.41,37
825.0,38
1254.33,39
864.86,40
1124.66,41
1093.59,42
931.64,43
77.68,44
1129.59,45
913.1,46
1038.36,47
270.76,48
631.67,49
562.58,50
1111.23,51
1100.15,52
741.49,53
385.28,54
893.97,55
942.59,56
816.11,57
948.86,58
88.44,59
1115.52,60
871.52,61
1134.31,62
353.78,63
565.55,64
566.62,65
1220.64,66
1138.42,67
285.73,68
902.85,69
1037.59,70
1018.21,71
1205.35,72
597.36,73
397.38,74
1065.3,75
1113.58,76
649.6,77
325.42,78
383.38,79
984.91,80
585.21,81
807.85,82
863.21,83
777.08,84
706.04,85
600.9,86
661.04,87
1255.17,88
572.48,89
1292.38,90
354.01,91
1030.4,92
501.88,93
518.47,94
416.7,95
1001.78,96
1259.05,97
743.95,98
57.68,99
1166.39,100
1184.12,101
1102.87,102
699.86,103
576.44,104
1092.92,105
593.13,106
617.05,107
599.6,108
917.47,109
1075.57,110
894.13,111
642.57,112
915.58,113
829.26,114
899.06,115
835.1,116
581.3,117
904.11,118
597.85,119
559.17,120
1121.32,121
1105.04,122
1023.4,123
77.11,124
966.65,125
1268.85,126
1203.97,127
112.29,128
909.03,129
671.31,130
1159.01,131
622.98,132
868.88,133
1312.05,134
332.96,135
928.01,136
882.97,137
688.93,138
