powerInW,timeInMinutes
23.18,0
26.77,1
26.58,2
26.48,3
28.13,4
23.4,5
27.46,6
23.66,7
23.21,8
27.46,9
26.29,10
26.65,11
23.34,12
22.77,13
26.47,14
26.39,15
25.28,16
24.75,17
25.97,18
27.44,19
24.58,20
25.65,21
24.89,22
27.55,23
24.92,24
26.74,25
27.94,26
22.58,27
27.65,28
25.23,29
24.63,30
28.6,31
25.86,32
24.83,33
26.7,34
27.47,35
27.86,36
27.19,37
26.52,38
26.37,39
25.31,40
24.72,41
28.34,42
27.88,43
27.01,44
25.99,45
25.12,46
23.46,47
27.05,48
25.65,49
24.25,50
25.58,51
25.79,52
26.65,53
25.56,54
29.5,55
25.0,56
28.36,57
26.79,58
28.25,59
