powerInW,timeInMinutes
1229.73,0
1058.12,1
904.41,2
805.24,3
1123.22,4
1131.22,5
902.5,6
1192.34,7
1335.48,8
1036.39,9
1027.68,10
597.53,11
1141.97,12
1059.38,13
1260.72,14
574.81,15
1072.45,16
1165.24,17
1252.75,18
838.99,19
1101.21,20
873.42,21
1126.28,22
1108.05,23
556.07,24
1277.35,25
951.23,26
1099.58,27
763.61,28
1129.16,29
1090.73,30
1136.84,31
716.1,32
1071.03,33
1162.88,34
1070.71,35
1195.02,36
80.44,37
1152.47,38
1214.78,39
1084.96,40
313.68,41
563.45,42
1045.56,43
1234.79,44
846.53,45
388.92,46
1016.76,47
1089.53,48
772.05,49
93.23,50
1090.4,51
1153.36,52
978.14,53
305.55,54
544.86,55
1118.4,56
1030.51,57
333.85,58
714.79,59
1109.1,60
1232.94,61
570.78,62
308.37,63
1071.76,64
1108.39,65
874.74,66
270.69,67
1217.41,68
598.24,69
1007.05,70
802.48,71
822.53,72
711.19,73
586.82,74
1166.23,75
563.62,76
833.55,77
339.83,78
1062.03,79
715.26,80
448.05,81
1135.01,82
1033.38,83
925.97,84
69.8,85
1199.58,86
1357.03,87
589.21,88
581.63,89
970.19,90
658.28,91
583.06,92
783.87,93
1092.51,94
756.09,95
664.6,96
791.62,97
803.12,98
620.62,99
1242.87,100
632.99,101
613.06,102
1123.2,103
1140.67,104
66.79,105
904.88,106
1047.79,107
1100.94,108
148.31,109
727.74,110
1071.1,111
572.89,112
777.15,113
1088.02,114
289.58,115
846.25,116
774.71,117
