powerInW,timeInMinutes
1126.8,0
1379.25,1
881.75,2
857.53,3
1257.78,4
1109.93,5
689.44,6
990.73,7
901.03,8
1245.45,9
589.25,10
1078.47,11
1258.5,12
1211.97,13
666.32,14
1297.82,15
917.65,16
1239.32,17
1168.83,18
1162.95,19
1136.41,20
1294.56,21
547.99,22
1177.23,23
1084.19,24
991.56,25
753.57,26
1176.16,27
1141.85,28
850.31,29
1003.23,30
1063.09,31
923.83,32
1135.64,33
71.21,34
1142.46,35
1198.53,36
297.28,37
647.02,38
865.92,39
1041.6,40
742.49,41
308.41,42
1069.47,43
1216.58,44
84.52,45
1136.79,46
1205.64,47
1187.2,48
319.94,49
534.86,50
987.43,51
923.46,52
262.3,53
1119.55,54
1163.97,55
598.37,56
332.74,57
961.2,58
1115.09,59
911.55,60
318.33,61
941.44,62
813.93,63
851.52,64
789.37,65
579.43,66
549.21,67
1165.19,68
575.86,69
1002.47,70
414.13,71
672.59,72
433.78,73
1291.25,74
969.06,75
889.45,76
58.74,77
1044.91,78
972.7,79
616.68,80
1094.52,81
559.87,82
585.8,83
1010.24,84
1174.3,85
693.74,86
708.18,87
881.7,88
868.31,89
502.06,90
1312.91,91
612.35,92
547.21,93
1072.96,94
1145.73,95
60.93,96
803.62,97
1137.29,98
126.57,99
708.8,100
1229.62,101
519.99,102
793.59,103
1105.61,104
331.15,105
898.83,106
817.4,107
