powerInW,timeInMinutes
50.0,0
50.0,1
50.0,2
30.0,3
30.0,4
30.0,5
30.0,6
30.0,7
30.0,8
50.0,9
50.0,10
50.0,11
50.0,12
50.0,13
50.0,14
50.0,15
50.0,16
50.0,17
50.0,18
50.0,19
50.0,20
50.0,21
50.0,22
50.0,23
50.0,24
50.0,25
50.0,26
50.0,27
50.0,28
50.0,29
50.0,30
50.0,31
50.0,32
50.0,33
50.0,34
50.0,35
50.0,36
50.0,37
50.0,38
50.0,39
50.0,40
50.0,41
50.0,42
50.0,43
50.0,44
50.0,45
50.0,46
50.0,47
50.0,48
50.0,49
50.0,50
50.0,51
50.0,52
50.0,53
50.0,54
50.0,55
50.0,56
50.0,57
50.0,58
50.0,59
50.0,60
50.0,61
50.0,62
50.0,63
50.0,64
50.0,65
50.0,66
50.0,67
50.0,68
50.0,69
50.0,70
50.0,71
50.0,72
50.0,73
50.0,74
50.0,75
50.0,76
50.0,77
50.0,78
50.0,79
50.0,80
50.0,81
50.0,82
50.0,83
50.0,84
50.0,85
40.0,86
40.0,87
40.0,88
40.0,89
40.0,90
40.0,91
40.0,92
40.0,93
40.0,94
40.0,95
40.0,96
40.0,97
40.0,98
40.0,99
40.0,100
40.0,101
20.0,102
20.0,103
20.0,104
20.0,105
20.0,106
20.0,107
20.0,108
20.0,109
20.0,110
20.0,111
20.0,112
20.0,113
20.0,114
20.0,115
20.0,116
20.0,117
20.0,118
20.0,119
20.0,120
20.0,121
20.0,122
20.0,123
20.0,124
20.0,125
20.0,126
20.0,127
20.0,128
20.0,129
20.0,130
20.0,131
20.0,132
20.0,133
20.0,134
20.0,135
20.0,136
20.0,137
20.0,138
20.0,139
20.0,140
20.0,141
20.0,142
20.0,143
20.0,144
20.0,145
20.0,146
20.0,147
20.0,148
20.0,149
20.0,150
20.0,151
20.0,152
20.0,153
