powerInW,timeInMinutes
144.34,0
134.98,1
132.73,2
110.23,3
87.19,4
62.34,5
118.57,6
611.73,7
2074.97,8
1953.22,9
2549.4,10
2132.22,11
2888.51,12
2387.42,13
2056.85,14
1954.75,15
2658.82,16
2265.37,17
2068.55,18
2246.77,19
2192.0,20
617.28,21
97.79,22
73.69,23
85.19,24
95.57,25
112.32,26
82.59,27
131.16,28
75.66,29
131.3,30
0.0,31
143.81,32
83.98,33
92.16,34
0.0,35
114.06,36
78.37,37
118.48,38
134.59,39
108.21,40
115.3,41
79.91,42
103.81,43
0.0,44
135.44,45
142.84,46
92.92,47
150.37,48
0.0,49
123.05,50
73.16,51
117.49,52
91.27,53
111.29,54
93.2,55
128.32,56
0.0,57
147.96,58
75.23,59
123.94,60
64.44,61
125.78,62
0.0,63
126.2,64
117.25,65
130.0,66
72.35,67
60.71,68
66.43,69
99.68,70
87.53,71
106.65,72
100.2,73
65.51,74
105.11,75
76.19,76
148.64,77
75.06,78
97.86,79
0.0,80
163.39,81
126.89,82
85.95,83
141.49,84
0.0,85
100.99,86
114.72,87
155.2,88
321.19,89
93.98,90
0.0,91
117.19,92
98.82,93
147.73,94
85.43,95
155.35,96
94.37,97
92.84,98
271.02,99
272.25,100
0.0,101
91.75,102
134.14,103
126.82,104
135.65,105
114.65,106
0.0,107
146.78,108
117.05,109
133.47,110
84.4,111
171.56,112
221.92,113
0.0,114
105.5,115
97.96,116
75.2,117
113.88,118
81.7,119
99.25,120
95.82,121
97.05,122
0.0,123
98.93,124
118.44,125
242.24,126
0.0,127
183.31,128
