powerInW,timeInMinutes
1148.9,0
1115.63,1
786.65,2
849.19,3
1218.88,4
1102.93,5
901.44,6
1120.82,7
1193.52,8
1093.09,9
487.42,10
898.99,11
1208.56,12
1121.75,13
715.82,14
1092.06,15
1183.6,16
973.16,17
1207.22,18
985.21,19
889.69,20
1213.31,21
460.21,22
1069.75,23
1098.43,24
728.52,25
1254.98,26
1101.96,27
1123.75,28
784.92,29
1023.77,30
1181.51,31
1208.59,32
79.86,33
1053.29,34
1239.14,35
1151.58,36
285.65,37
504.97,38
1255.33,39
824.46,40
332.45,41
1002.16,42
1193.02,43
915.38,44
82.29,45
1146.19,46
1087.44,47
355.39,48
516.11,49
1192.08,50
1039.87,51
330.61,52
769.32,53
1130.69,54
1207.35,55
277.23,56
877.07,57
1165.45,58
938.06,59
312.08,60
1050.08,61
641.59,62
958.21,63
937.17,64
513.1,65
638.91,66
1029.61,67
541.98,68
1079.67,69
350.61,70
1012.35,71
396.15,72
1013.59,73
951.4,74
811.76,75
56.56,76
1051.41,77
1091.87,78
443.11,79
981.41,80
574.59,81
573.23,82
774.06,83
1176.98,84
713.57,85
675.89,86
734.44,87
727.57,88
611.17,89
1030.11,90
726.12,91
605.26,92
1072.96,93
1054.33,94
64.06,95
840.67,96
1157.6,97
109.16,98
1065.13,99
1009.79,100
549.84,101
894.76,102
1140.86,103
338.04,104
779.39,105
