powerInW,timeInMinutes
116.54,0
136.51,1
131.84,2
125.81,3
77.73,4
71.07,5
93.05,6
127.01,7
766.59,8
1508.43,9
2685.87,10
2202.12,11
2385.09,12
2078.61,13
2725.43,14
2038.39,15
2575.03,16
1923.04,17
2251.57,18
1941.1,19
2110.99,20
1752.03,21
2748.7,22
1798.39,23
2330.19,24
611.05,25
101.85,26
72.86,27
78.1,28
87.54,29
89.6,30
129.01,31
74.58,32
183.15,33
79.68,34
125.39,35
131.25,36
0.0,37
129.47,38
125.02,39
89.14,40
120.36,41
109.92,42
0.0,43
97.99,44
80.4,45
117.63,46
126.52,47
106.3,48
110.05,49
119.28,50
77.57,51
93.74,52
0.0,53
112.32,54
108.93,55
112.24,56
96.81,57
140.28,58
0.0,59
119.52,60
142.39,61
96.95,62
119.21,63
90.31,64
118.08,65
100.44,66
95.95,67
146.83,68
0.0,69
108.54,70
72.49,71
128.32,72
75.22,73
78.05,74
129.15,75
0.0,76
96.69,77
138.51,78
142.64,79
107.75,80
130.6,81
76.39,82
86.72,83
76.12,84
126.19,85
119.98,86
100.27,87
101.25,88
96.04,89
77.39,90
123.7,91
126.08,92
89.43,93
137.67,94
66.75,95
145.8,96
0.0,97
146.25,98
137.43,99
140.06,100
88.68,101
150.18,102
0.0,103
97.12,104
115.79,105
92.35,106
171.32,107
269.38,108
94.91,109
0.0,110
0.0,111
127.45,112
90.85,113
181.44,114
71.53,115
182.91,116
137.34,117
95.08,118
89.1,119
80.25,120
219.63,121
252.98,122
0.0,123
0.0,124
87.45,125
158.61,126
81.1,127
111.5,128
113.92,129
107.01,130
0.0,131
138.83,132
121.62,133
128.07,134
95.01,135
94.02,136
156.93,137
203.09,138
0.0,139
83.55,140
89.96,141
74.26,142
86.82,143
120.84,144
86.05,145
124.57,146
85.15,147
82.39,148
88.28,149
66.09,150
97.08,151
124.22,152
197.51,153
0.0,154
0.0,155
164.84,156
208.97,157
